-6.012319823873599534e-07,1.954079233109951019e-02
-5.996538573873599870e-07,1.970044864959213937e-02
-5.980757323873599148e-07,1.970548499146339977e-02
-5.964976073873599484e-07,1.962654851085720090e-02
-5.949194823873599820e-07,1.954886230455303922e-02
-5.933413573873599098e-07,1.953821378177875157e-02
-5.917632323873599434e-07,1.961405487782829152e-02
-5.901851073873599771e-07,1.974006937309864124e-02
-5.886069823873599048e-07,1.983634739254971913e-02
-5.870288573873599385e-07,1.980913982087766090e-02
-5.854507323873599721e-07,1.958835609044043066e-02
-5.838726073873600057e-07,1.915868290197653145e-02
-5.822944823873599335e-07,1.857353677156016111e-02
-5.807163573873599671e-07,1.794587887701026840e-02
-5.791382323873600008e-07,1.741832210697579972e-02
-5.775601073873599285e-07,1.712203697485106119e-02
-5.759819823873599622e-07,1.713736192824783997e-02
-5.744038573873599958e-07,1.746910498671026130e-02
-5.728257323873599236e-07,1.804430915947254077e-02
-5.712476073873599572e-07,1.873301120433861974e-02
-5.696694823873599908e-07,1.938501995336902942e-02
-5.680913573873599186e-07,1.987097870939773941e-02
-5.665132323873599522e-07,2.011552522780684152e-02
-5.649351073873599859e-07,2.011280967109617054e-02
-5.633569823873599136e-07,1.992114516686255971e-02
-5.617788573873599473e-07,1.963946190676291170e-02
-5.602007323873599809e-07,1.937466833223350920e-02
-5.586226073873599087e-07,1.920999456826762153e-02
-5.570444823873599423e-07,1.918392325837242965e-02
-5.554663573873599760e-07,1.928474837722686866e-02
-5.538882323873600096e-07,1.946141223988822125e-02
-5.523101073873599374e-07,1.964452624471831055e-02
-5.507319823873599710e-07,1.977093911095970102e-02
-5.491538573873600046e-07,1.980348467900612877e-02
-5.475757323873599324e-07,1.974031411325153154e-02
-5.459976073873599660e-07,1.961194325969468910e-02
-5.444194823873599997e-07,1.946824143073608987e-02
-5.428413573873599274e-07,1.936030987211653093e-02
-5.412632323873599611e-07,1.932345141247452172e-02
-5.396851073873599947e-07,1.936653103326888004e-02
-5.381069823873599225e-07,1.947063808297848017e-02
-5.365288573873599561e-07,1.959677737667817055e-02
-5.349507323873599897e-07,1.969972265276214926e-02
-5.333726073873599175e-07,1.974334653858041133e-02
-5.317944823873599511e-07,1.971255119629044053e-02
-5.302163573873599848e-07,1.961802646497201943e-02
