% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 06:12:25 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -4.4161564831e-02, 4.9999965819e+00
1.0000000000e-03, -2.9534422152e-02, 4.9999965819e+00
2.0000000000e-03, -3.0684983991e-02, 4.9999965819e+00
3.0000000000e-03, -4.0729889086e-02, 4.9999965819e+00
4.0000000000e-03, -3.7883499146e-02, 4.9999965819e+00
5.0000000000e-03, -2.7068217863e-02, 4.9999965819e+00
6.0000000000e-03, -1.3056375647e-02, 4.9999965819e+00
7.0000000000e-03, -6.3731120972e-03, 4.9999965819e+00
8.0000000000e-03, -1.8454011402e-02, 4.9999965819e+00
9.0000000000e-03, -3.2430836520e-02, 4.9999965819e+00
1.0000000000e-02, -3.6317734557e-02, 4.9999965819e+00
1.1000000000e-02, -2.8934129019e-02, 4.9999965819e+00
1.2000000000e-02, -2.2646058449e-02, 4.9999965819e+00
1.3000000000e-02, -3.8398750752e-02, 4.9999965819e+00
1.4000000000e-02, -4.7788335844e-02, 4.9999965819e+00
1.5000000000e-02, -6.1765160961e-02, 4.9999965819e+00
1.6000000000e-02, -5.3511130380e-02, 4.9999965819e+00
1.7000000000e-02, -4.0514784047e-02, 4.9999965819e+00
1.8000000000e-02, -2.9734519863e-02, 4.9999965819e+00
1.9000000000e-02, -3.6222688144e-02, 4.9999965819e+00
2.0000000000e-02, -4.5857392932e-02, 4.9999965819e+00
2.1000000000e-02, -3.4471833173e-02, 4.9999965819e+00
2.2000000000e-02, -2.5842619383e-02, 4.9999965819e+00
2.3000000000e-02, -1.0194978378e-02, 4.9999965819e+00
2.4000000000e-02, -1.0780264183e-02, 4.9999965819e+00
2.5000000000e-02, -2.1220362258e-02, 4.9999965819e+00
2.6000000000e-02, -3.6137646617e-02, 4.9999965819e+00
2.7000000000e-02, -3.5892526921e-02, 4.9999965819e+00
2.8000000000e-02, -2.5897646254e-02, 4.9999965819e+00
2.9000000000e-02, -2.7853601379e-02, 4.9999965819e+00
3.0000000000e-02, -4.0609830459e-02, 4.9999965819e+00
3.1000000000e-02, -5.3316035111e-02, 4.9999965819e+00
3.2000000000e-02, -6.0199396372e-02, 4.9999965819e+00
3.3000000000e-02, -4.7793338286e-02, 4.9999965819e+00
3.4000000000e-02, -3.2745990415e-02, 4.9999965819e+00
3.5000000000e-02, -2.9509409938e-02, 4.9999965819e+00
3.6000000000e-02, -3.7453289067e-02, 4.9999965819e+00
3.7000000000e-02, -4.3211100703e-02, 4.9999965819e+00
3.8000000000e-02, -3.1445355293e-02, 4.9999965819e+00
3.9000000000e-02, -2.0074802862e-02, 4.9999965819e+00
4.0000000000e-02, -6.9634003448e-03, 4.9999965819e+00
4.1000000000e-02, -1.7403498419e-02, 4.9999965819e+00
4.2000000000e-02, -2.9889595589e-02, 4.9999965819e+00
4.3000000000e-02, -4.1185111379e-02, 4.9999965819e+00
4.4000000000e-02, -3.5847504936e-02, 4.9999965819e+00
4.5000000000e-02, -2.4927172355e-02, 4.9999965819e+00
4.6000000000e-02, -3.4246723248e-02, 4.9999965819e+00
4.7000000000e-02, -4.0384720534e-02, 4.9999965819e+00
4.8000000000e-02, -5.6237461693e-02, 4.9999965819e+00
4.9000000000e-02, -5.7943294680e-02, 4.9999965819e+00
5.0000000000e-02, -4.3916445135e-02, 4.9999965819e+00
5.1000000000e-02, -2.7913630693e-02, 4.9999965819e+00
5.2000000000e-02, -3.1420343079e-02, 4.9999965819e+00
5.3000000000e-02, -4.1895458253e-02, 4.9999965819e+00
5.4000000000e-02, -3.8573836249e-02, 4.9999965819e+00
5.5000000000e-02, -2.7963655120e-02, 4.9999965819e+00
5.6000000000e-02, -1.3531607710e-02, 4.9999965819e+00
5.7000000000e-02, -8.9193554704e-03, 4.9999965819e+00
5.8000000000e-02, -2.0229878588e-02, 4.9999965819e+00
5.9000000000e-02, -3.3136180951e-02, 4.9999965819e+00
6.0000000000e-02, -3.8808951060e-02, 4.9999965819e+00
6.1000000000e-02, -3.1470367507e-02, 4.9999965819e+00
6.2000000000e-02, -2.3796620288e-02, 4.9999965819e+00
6.3000000000e-02, -3.7203166929e-02, 4.9999965819e+00
6.4000000000e-02, -4.5382160868e-02, 4.9999965819e+00
6.5000000000e-02, -5.9153885832e-02, 4.9999965819e+00
6.6000000000e-02, -5.0364593873e-02, 4.9999965819e+00
6.7000000000e-02, -3.8293699454e-02, 4.9999965819e+00
6.8000000000e-02, -2.6768071297e-02, 4.9999965819e+00
6.9000000000e-02, -3.1430347964e-02, 4.9999965819e+00
7.0000000000e-02, -4.3166078718e-02, 4.9999965819e+00
7.1000000000e-02, -3.3086156523e-02, 4.9999965819e+00
7.2000000000e-02, -2.3881661815e-02, 4.9999965819e+00
7.3000000000e-02, -7.7087643185e-03, 4.9999965819e+00
7.4000000000e-02, -1.0250005249e-02, 4.9999965819e+00
7.5000000000e-02, -2.4551989147e-02, 4.9999965819e+00
7.6000000000e-02, -4.0069566639e-02, 4.9999965819e+00
7.7000000000e-02, -3.7363245097e-02, 4.9999965819e+00
7.8000000000e-02, -2.7353357102e-02, 4.9999965819e+00
7.9000000000e-02, -3.0509898494e-02, 4.9999965819e+00
8.0000000000e-02, -4.1290162677e-02, 4.9999965819e+00
8.1000000000e-02, -5.3961350230e-02, 4.9999965819e+00
8.2000000000e-02, -6.1349958210e-02, 4.9999965819e+00
8.3000000000e-02, -4.9444144403e-02, 4.9999965819e+00
8.4000000000e-02, -3.3066146752e-02, 4.9999965819e+00
8.5000000000e-02, -2.6242814805e-02, 4.9999965819e+00
8.6000000000e-02, -3.5937548906e-02, 4.9999965819e+00
8.7000000000e-02, -4.4286625900e-02, 4.9999965819e+00
8.8000000000e-02, -3.0124710400e-02, 4.9999965819e+00
8.9000000000e-02, -2.0409966528e-02, 4.9999965819e+00
9.0000000000e-02, -8.4791405061e-03, 4.9999965819e+00
9.1000000000e-02, -1.6257939023e-02, 4.9999965819e+00
9.2000000000e-02, -2.8433884741e-02, 4.9999965819e+00
9.3000000000e-02, -3.9444261292e-02, 4.9999965819e+00
9.4000000000e-02, -3.4321759889e-02, 4.9999965819e+00
9.5000000000e-02, -2.3816630059e-02, 4.9999965819e+00
9.6000000000e-02, -3.4376786760e-02, 4.9999965819e+00
9.7000000000e-02, -4.3806391393e-02, 4.9999965819e+00
9.8000000000e-02, -5.8978800334e-02, 4.9999965819e+00
9.9000000000e-02, -5.7127896507e-02, 4.9999965819e+00
1.0000000000e-01, -4.3326156887e-02, 4.9999965819e+00
1.0100000000e-01, -2.8203772374e-02, 4.9999965819e+00
1.0200000000e-01, -2.9689497878e-02, 4.9999965819e+00
1.0300000000e-01, -3.9804437172e-02, 4.9999965819e+00
1.0400000000e-01, -3.8553826478e-02, 4.9999965819e+00
1.0500000000e-01, -2.8473904284e-02, 4.9999965819e+00
1.0600000000e-01, -1.5207426040e-02, 4.9999965819e+00
1.0700000000e-01, -9.2795313503e-03, 4.9999965819e+00
1.0800000000e-01, -2.0995252333e-02, 4.9999965819e+00
1.0900000000e-01, -3.4396796531e-02, 4.9999965819e+00
1.1000000000e-01, -3.9644359003e-02, 4.9999965819e+00
