% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 06:10:24 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -3.2060655754e-02, 4.9999965819e+00
1.0000000000e-03, -4.2640822227e-02, 4.9999965819e+00
2.0000000000e-03, -3.8573836249e-02, 4.9999965819e+00
3.0000000000e-03, -2.8158750389e-02, 4.9999965819e+00
4.0000000000e-03, -1.2536121598e-02, 4.9999965819e+00
5.0000000000e-03, -9.2144995942e-03, 4.9999965819e+00
6.0000000000e-03, -2.0454988513e-02, 4.9999965819e+00
7.0000000000e-03, -3.4231715919e-02, 4.9999965819e+00
8.0000000000e-03, -3.4771979739e-02, 4.9999965819e+00
9.0000000000e-03, -2.6172780606e-02, 4.9999965819e+00
1.0000000000e-02, -2.2225853256e-02, 4.9999965819e+00
1.1000000000e-02, -3.5802482951e-02, 4.9999965819e+00
1.2000000000e-02, -4.6577744692e-02, 4.9999965819e+00
1.3000000000e-02, -5.7292977119e-02, 4.9999965819e+00
1.4000000000e-02, -5.0669742883e-02, 4.9999965819e+00
1.5000000000e-02, -3.6212683259e-02, 4.9999965819e+00
1.6000000000e-02, -2.9079199860e-02, 4.9999965819e+00
1.7000000000e-02, -3.6002580662e-02, 4.9999965819e+00
1.8000000000e-02, -4.7323108665e-02, 4.9999965819e+00
1.9000000000e-02, -3.5557363255e-02, 4.9999965819e+00
2.0000000000e-02, -2.6427905188e-02, 4.9999965819e+00
2.1000000000e-02, -9.5796779169e-03, 4.9999965819e+00
2.2000000000e-02, -1.3791734735e-02, 4.9999965819e+00
2.3000000000e-02, -2.6192790378e-02, 4.9999965819e+00
2.4000000000e-02, -3.7013074103e-02, 4.9999965819e+00
2.5000000000e-02, -3.2120685068e-02, 4.9999965819e+00
2.6000000000e-02, -2.2841153717e-02, 4.9999965819e+00
2.7000000000e-02, -2.7793572066e-02, 4.9999965819e+00
2.8000000000e-02, -3.8438770294e-02, 4.9999965819e+00
2.9000000000e-02, -5.3200978928e-02, 4.9999965819e+00
3.0000000000e-02, -5.7378018646e-02, 4.9999965819e+00
3.1000000000e-02, -4.4791872620e-02, 4.9999965819e+00
3.2000000000e-02, -2.9944622460e-02, 4.9999965819e+00
3.3000000000e-02, -2.9049185203e-02, 4.9999965819e+00
3.4000000000e-02, -3.7863489375e-02, 4.9999965819e+00
3.5000000000e-02, -4.2305658561e-02, 4.9999965819e+00
3.6000000000e-02, -2.9624466122e-02, 4.9999965819e+00
3.7000000000e-02, -1.8193884378e-02, 4.9999965819e+00
3.8000000000e-02, -8.2140110389e-03, 4.9999965819e+00
3.9000000000e-02, -1.6553083147e-02, 4.9999965819e+00
4.0000000000e-02, -2.8709019094e-02, 4.9999965819e+00
4.1000000000e-02, -3.6582864024e-02, 4.9999965819e+00
4.2000000000e-02, -2.9604456351e-02, 4.9999965819e+00
4.3000000000e-02, -1.9469507286e-02, 4.9999965819e+00
4.4000000000e-02, -3.2095672854e-02, 4.9999965819e+00
4.5000000000e-02, -4.1170104050e-02, 4.9999965819e+00
4.6000000000e-02, -5.5807251614e-02, 4.9999965819e+00
4.7000000000e-02, -5.1044926091e-02, 4.9999965819e+00
4.8000000000e-02, -3.9009048771e-02, 4.9999965819e+00
4.9000000000e-02, -2.6883127481e-02, 4.9999965819e+00
5.0000000000e-02, -3.2025638655e-02, 4.9999965819e+00
5.1000000000e-02, -4.2720861311e-02, 4.9999965819e+00
5.2000000000e-02, -3.8723909533e-02, 4.9999965819e+00
5.3000000000e-02, -2.8313826115e-02, 4.9999965819e+00
5.4000000000e-02, -1.3941808018e-02, 4.9999965819e+00
5.5000000000e-02, -1.0420088303e-02, 4.9999965819e+00
5.6000000000e-02, -2.0940225462e-02, 4.9999965819e+00
5.7000000000e-02, -3.4616904013e-02, 4.9999965819e+00
5.8000000000e-02, -3.5322248445e-02, 4.9999965819e+00
5.9000000000e-02, -2.5482443503e-02, 4.9999965819e+00
6.0000000000e-02, -2.3161310055e-02, 4.9999965819e+00
6.1000000000e-02, -3.5297236231e-02, 4.9999965819e+00
6.2000000000e-02, -4.4626792009e-02, 4.9999965819e+00
6.3000000000e-02, -5.6072381081e-02, 4.9999965819e+00
6.4000000000e-02, -4.8653758444e-02, 4.9999965819e+00
6.5000000000e-02, -3.6432790741e-02, 4.9999965819e+00
6.6000000000e-02, -2.8058701533e-02, 4.9999965819e+00
6.7000000000e-02, -3.4942062794e-02, 4.9999965819e+00
6.8000000000e-02, -4.8068472639e-02, 4.9999965819e+00
6.9000000000e-02, -3.4681935769e-02, 4.9999965819e+00
7.0000000000e-02, -2.5672536329e-02, 4.9999965819e+00
7.1000000000e-02, -1.0139951508e-02, 4.9999965819e+00
7.2000000000e-02, -1.2265989688e-02, 4.9999965819e+00
7.3000000000e-02, -2.5897646254e-02, 4.9999965819e+00
7.4000000000e-02, -3.8273689683e-02, 4.9999965819e+00
7.5000000000e-02, -3.1760509188e-02, 4.9999965819e+00
7.6000000000e-02, -2.0540030040e-02, 4.9999965819e+00
7.7000000000e-02, -2.9179248715e-02, 4.9999965819e+00
7.8000000000e-02, -3.8903997473e-02, 4.9999965819e+00
7.9000000000e-02, -5.3371061982e-02, 4.9999965819e+00
8.0000000000e-02, -5.8113377734e-02, 4.9999965819e+00
8.1000000000e-02, -4.5262102241e-02, 4.9999965819e+00
8.2000000000e-02, -3.0064681087e-02, 4.9999965819e+00
8.3000000000e-02, -3.0805042617e-02, 4.9999965819e+00
8.4000000000e-02, -4.0834940384e-02, 4.9999965819e+00
8.5000000000e-02, -4.4201584373e-02, 4.9999965819e+00
8.6000000000e-02, -3.0179737270e-02, 4.9999965819e+00
8.7000000000e-02, -1.9934734464e-02, 4.9999965819e+00
8.8000000000e-02, -9.6647194441e-03, 4.9999965819e+00
8.9000000000e-02, -1.7303449564e-02, 4.9999965819e+00
9.0000000000e-02, -3.1580421248e-02, 4.9999965819e+00
9.1000000000e-02, -4.0024544654e-02, 4.9999965819e+00
9.2000000000e-02, -3.2030641098e-02, 4.9999965819e+00
9.3000000000e-02, -2.1975731117e-02, 4.9999965819e+00
9.4000000000e-02, -3.2560900032e-02, 4.9999965819e+00
9.5000000000e-02, -4.1080060080e-02, 4.9999965819e+00
9.6000000000e-02, -5.7062864751e-02, 4.9999965819e+00
9.7000000000e-02, -5.3045903202e-02, 4.9999965819e+00
9.8000000000e-02, -4.1460245731e-02, 4.9999965819e+00
9.9000000000e-02, -2.6607993128e-02, 4.9999965819e+00
1.0000000000e-01, -3.0699991319e-02, 4.9999965819e+00
1.0100000000e-01, -4.1300167562e-02, 4.9999965819e+00
1.0200000000e-01, -3.7768442962e-02, 4.9999965819e+00
1.0300000000e-01, -2.7133249620e-02, 4.9999965819e+00
1.0400000000e-01, -1.1610669684e-02, 4.9999965819e+00
1.0500000000e-01, -8.3740892078e-03, 4.9999965819e+00
1.0600000000e-01, -2.0840176607e-02, 4.9999965819e+00
1.0700000000e-01, -3.4456825844e-02, 4.9999965819e+00
1.0800000000e-01, -3.5927544021e-02, 4.9999965819e+00
1.0900000000e-01, -2.7723537867e-02, 4.9999965819e+00
1.1000000000e-01, -2.3916678914e-02, 4.9999965819e+00
1.1100000000e-01, -3.6062609975e-02, 4.9999965819e+00
1.1200000000e-01, -4.9289068676e-02, 4.9999965819e+00
1.1300000000e-01, -5.8573602470e-02, 4.9999965819e+00
