% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 06:06:10 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -3.5522346156e-02, 4.7388840763e+00
1.0000000000e-03, -2.5032223653e-02, 4.7402597481e+00
2.0000000000e-03, -3.2085667968e-02, 4.7417604809e+00
3.0000000000e-03, -4.4801877506e-02, 4.7419555762e+00
4.0000000000e-03, -3.2946088126e-02, 4.7394043304e+00
5.0000000000e-03, -2.3456454179e-02, 4.7369231188e+00
6.0000000000e-03, -9.2745289076e-03, 4.7346169926e+00
7.0000000000e-03, -1.3571627253e-02, 4.7336665285e+00
8.0000000000e-03, -2.6638007785e-02, 4.7310552534e+00
9.0000000000e-03, -4.2460734287e-02, 4.7317255807e+00
1.0000000000e-02, -3.7103118073e-02, 4.7328761426e+00
1.1000000000e-02, -2.5182296937e-02, 4.7324259227e+00
1.2000000000e-02, -2.9314314670e-02, 4.7338966409e+00
1.3000000000e-02, -4.0324691221e-02, 4.7358826107e+00
1.4000000000e-02, -5.3251003355e-02, 4.7361127230e+00
1.5000000000e-02, -5.9078849190e-02, 4.7396794647e+00
1.6000000000e-02, -4.6502708050e-02, 4.7408600412e+00
1.7000000000e-02, -3.1640450561e-02, 4.7411051609e+00
1.8000000000e-02, -2.7568462141e-02, 4.7394593573e+00
1.9000000000e-02, -3.7833474718e-02, 4.7378485707e+00
2.0000000000e-02, -4.5747339191e-02, 4.7326060107e+00
2.1000000000e-02, -3.1955604456e-02, 4.7289092054e+00
2.2000000000e-02, -2.2280880126e-02, 4.7279987609e+00
2.3000000000e-02, -1.0245002806e-02, 4.7275235288e+00
2.4000000000e-02, -1.9529536599e-02, 4.7315655026e+00
2.5000000000e-02, -3.2996112554e-02, 4.7353523517e+00
2.6000000000e-02, -4.2690846654e-02, 4.7388340519e+00
2.7000000000e-02, -3.4907045694e-02, 4.7404798556e+00
2.8000000000e-02, -2.4211823038e-02, 4.7403998165e+00
