% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 06:29:45 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -5.7443050402e-02, 4.9999965819e+00
1.0000000000e-03, -4.7032966984e-02, 4.9999965819e+00
2.0000000000e-03, -3.1965609342e-02, 4.9999965819e+00
3.0000000000e-03, -2.3341397995e-02, 4.9999965819e+00
4.0000000000e-03, -3.2896063698e-02, 4.9999965819e+00
5.0000000000e-03, -4.4356660099e-02, 4.9999965819e+00
6.0000000000e-03, -3.3556386144e-02, 4.9999965819e+00
7.0000000000e-03, -2.4536981819e-02, 4.9999965819e+00
8.0000000000e-03, -1.0059912423e-02, 4.9999965819e+00
9.0000000000e-03, -1.6578095361e-02, 4.9999965819e+00
1.0000000000e-02, -2.9899600475e-02, 4.9999965819e+00
1.1000000000e-02, -4.4836894605e-02, 4.9999965819e+00
1.2000000000e-02, -3.9089087855e-02, 4.9999965819e+00
1.3000000000e-02, -2.7078222749e-02, 4.9999965819e+00
1.4000000000e-02, -3.2871051484e-02, 4.9999965819e+00
1.5000000000e-02, -4.1740382527e-02, 4.9999965819e+00
1.6000000000e-02, -5.3531140151e-02, 4.9999965819e+00
1.7000000000e-02, -5.7553104143e-02, 4.9999965819e+00
1.8000000000e-02, -4.4296630786e-02, 4.9999965819e+00
1.9000000000e-02, -2.8148745503e-02, 4.9999965819e+00
2.0000000000e-02, -2.6758066411e-02, 4.9999965819e+00
2.1000000000e-02, -3.7308218227e-02, 4.9999965819e+00
2.2000000000e-02, -4.1910465581e-02, 4.9999965819e+00
2.3000000000e-02, -3.0534910708e-02, 4.9999965819e+00
2.4000000000e-02, -1.9859697823e-02, 4.9999965819e+00
2.5000000000e-02, -1.1240488919e-02, 4.9999965819e+00
2.6000000000e-02, -2.1345423327e-02, 4.9999965819e+00
2.7000000000e-02, -3.8293699454e-02, 4.9999965819e+00
2.8000000000e-02, -4.7453172177e-02, 4.9999965819e+00
2.9000000000e-02, -3.7628374565e-02, 4.9999965819e+00
3.0000000000e-02, -2.5202306708e-02, 4.9999965819e+00
3.1000000000e-02, -3.7463293953e-02, 4.9999965819e+00
3.2000000000e-02, -4.5412175525e-02, 4.9999965819e+00
3.3000000000e-02, -5.9358985985e-02, 4.9999965819e+00
3.4000000000e-02, -5.3556152365e-02, 4.9999965819e+00
3.5000000000e-02, -3.9324202666e-02, 4.9999965819e+00
3.6000000000e-02, -2.3866654486e-02, 4.9999965819e+00
3.7000000000e-02, -2.9134226730e-02, 4.9999965819e+00
3.8000000000e-02, -4.2155585277e-02, 4.9999965819e+00
3.9000000000e-02, -3.7613367236e-02, 4.9999965819e+00
4.0000000000e-02, -2.7573464584e-02, 4.9999965819e+00
4.1000000000e-02, -1.4397030311e-02, 4.9999965819e+00
4.2000000000e-02, -1.3356522213e-02, 4.9999965819e+00
4.3000000000e-02, -2.4026732655e-02, 4.9999965819e+00
4.4000000000e-02, -4.2925961465e-02, 4.9999965819e+00
4.5000000000e-02, -4.3951462234e-02, 4.9999965819e+00
4.6000000000e-02, -3.3511364159e-02, 4.9999965819e+00
4.7000000000e-02, -2.8193767488e-02, 4.9999965819e+00
4.8000000000e-02, -4.0449752290e-02, 4.9999965819e+00
4.9000000000e-02, -5.0804808838e-02, 4.9999965819e+00
5.0000000000e-02, -6.1194882484e-02, 4.9999965819e+00
5.1000000000e-02, -4.9384115089e-02, 4.9999965819e+00
5.2000000000e-02, -3.3351285991e-02, 4.9999965819e+00
5.3000000000e-02, -2.3876659372e-02, 4.9999965819e+00
5.4000000000e-02, -3.2380812092e-02, 4.9999965819e+00
5.5000000000e-02, -4.3906440249e-02, 4.9999965819e+00
5.6000000000e-02, -3.2650944002e-02, 4.9999965819e+00
5.7000000000e-02, -2.4286859680e-02, 4.9999965819e+00
5.8000000000e-02, -1.1980850450e-02, 4.9999965819e+00
5.9000000000e-02, -1.8133855065e-02, 4.9999965819e+00
6.0000000000e-02, -3.0584935135e-02, 4.9999965819e+00
6.1000000000e-02, -4.6182551712e-02, 4.9999965819e+00
6.2000000000e-02, -3.9999532441e-02, 4.9999965819e+00
6.3000000000e-02, -2.9424368411e-02, 4.9999965819e+00
6.4000000000e-02, -3.4196698820e-02, 4.9999965819e+00
6.5000000000e-02, -4.2505756272e-02, 4.9999965819e+00
6.6000000000e-02, -5.3836289160e-02, 4.9999965819e+00
6.7000000000e-02, -5.8633631783e-02, 4.9999965819e+00
6.8000000000e-02, -4.5352146211e-02, 4.9999965819e+00
6.9000000000e-02, -2.7078222749e-02, 4.9999965819e+00
7.0000000000e-02, -2.4752086858e-02, 4.9999965819e+00
7.1000000000e-02, -3.4561877143e-02, 4.9999965819e+00
7.2000000000e-02, -3.9629351675e-02, 4.9999965819e+00
7.3000000000e-02, -2.8123733289e-02, 4.9999965819e+00
7.4000000000e-02, -1.8163869721e-02, 4.9999965819e+00
7.5000000000e-02, -9.0494189826e-03, 4.9999965819e+00
7.6000000000e-02, -1.8854206824e-02, 4.9999965819e+00
7.7000000000e-02, -3.6022590433e-02, 4.9999965819e+00
7.8000000000e-02, -4.6497705607e-02, 4.9999965819e+00
7.9000000000e-02, -3.6712927536e-02, 4.9999965819e+00
8.0000000000e-02, -2.5772585184e-02, 4.9999965819e+00
8.1000000000e-02, -3.7583352580e-02, 4.9999965819e+00
8.2000000000e-02, -4.3776376737e-02, 4.9999965819e+00
8.3000000000e-02, -5.7087876965e-02, 4.9999965819e+00
8.4000000000e-02, -5.3611179235e-02, 4.9999965819e+00
8.5000000000e-02, -3.9474275949e-02, 4.9999965819e+00
8.6000000000e-02, -2.2871168374e-02, 4.9999965819e+00
8.7000000000e-02, -2.7393376644e-02, 4.9999965819e+00
