% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 06:31:28 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -1.7158378723e-02, 4.9999965819e+00
1.0000000000e-03, -5.7978311779e-03, 4.9999965819e+00
2.0000000000e-03, -1.3576629695e-02, 4.9999965819e+00
3.0000000000e-03, -2.9234275586e-02, 4.9999965819e+00
4.0000000000e-03, -4.1840431382e-02, 4.9999965819e+00
5.0000000000e-03, -3.4266733019e-02, 4.9999965819e+00
6.0000000000e-03, -2.4281857237e-02, 4.9999965819e+00
7.0000000000e-03, -3.5662414553e-02, 4.9999965819e+00
8.0000000000e-03, -4.3546264369e-02, 4.9999965819e+00
9.0000000000e-03, -5.8018331321e-02, 4.9999965819e+00
1.0000000000e-02, -5.6242464136e-02, 4.9999965819e+00
1.1000000000e-02, -4.4351657656e-02, 4.9999965819e+00
1.2000000000e-02, -2.4967191897e-02, 4.9999965819e+00
1.3000000000e-02, -2.6903137252e-02, 4.9999965819e+00
1.4000000000e-02, -3.8753924189e-02, 4.9999965819e+00
1.5000000000e-02, -3.7918516246e-02, 4.9999965819e+00
1.6000000000e-02, -2.5887641368e-02, 4.9999965819e+00
1.7000000000e-02, -1.4407035196e-02, 4.9999965819e+00
1.8000000000e-02, -8.9343627988e-03, 4.9999965819e+00
1.9000000000e-02, -2.0019775991e-02, 4.9999965819e+00
2.0000000000e-02, -3.8363733653e-02, 4.9999965819e+00
2.1000000000e-02, -4.2300656118e-02, 4.9999965819e+00
2.2000000000e-02, -3.3141183394e-02, 4.9999965819e+00
2.3000000000e-02, -2.7858603822e-02, 4.9999965819e+00
2.4000000000e-02, -4.1040040538e-02, 4.9999965819e+00
2.5000000000e-02, -4.9219034478e-02, 4.9999965819e+00
2.6000000000e-02, -6.1164867828e-02, 4.9999965819e+00
2.7000000000e-02, -5.3065912973e-02, 4.9999965819e+00
2.8000000000e-02, -3.9334207551e-02, 4.9999965819e+00
2.9000000000e-02, -2.5872634040e-02, 4.9999965819e+00
3.0000000000e-02, -3.1545404148e-02, 4.9999965819e+00
3.1000000000e-02, -4.3301144673e-02, 4.9999965819e+00
3.2000000000e-02, -3.2515878047e-02, 4.9999965819e+00
3.3000000000e-02, -2.3526488378e-02, 4.9999965819e+00
3.4000000000e-02, -8.1889988251e-03, 4.9999965819e+00
3.5000000000e-02, -1.1205471819e-02, 4.9999965819e+00
3.6000000000e-02, -2.4642033117e-02, 4.9999965819e+00
3.7000000000e-02, -4.2040529093e-02, 4.9999965819e+00
3.8000000000e-02, -3.7728423420e-02, 4.9999965819e+00
3.9000000000e-02, -2.8684006880e-02, 4.9999965819e+00
4.0000000000e-02, -3.0014656659e-02, 4.9999965819e+00
4.1000000000e-02, -4.0899972140e-02, 4.9999965819e+00
4.2000000000e-02, -5.2975869003e-02, 4.9999965819e+00
4.3000000000e-02, -5.9844222935e-02, 4.9999965819e+00
4.4000000000e-02, -4.9729283641e-02, 4.9999965819e+00
4.5000000000e-02, -3.1535399263e-02, 4.9999965819e+00
4.6000000000e-02, -2.6112751293e-02, 4.9999965819e+00
4.7000000000e-02, -3.4736962640e-02, 4.9999965819e+00
4.8000000000e-02, -4.3441213071e-02, 4.9999965819e+00
4.9000000000e-02, -3.0419854524e-02, 4.9999965819e+00
5.0000000000e-02, -2.1715604093e-02, 4.9999965819e+00
5.1000000000e-02, -8.0589353129e-03, 4.9999965819e+00
5.2000000000e-02, -1.5827728945e-02, 4.9999965819e+00
5.3000000000e-02, -3.0975125672e-02, 4.9999965819e+00
5.4000000000e-02, -4.3366176429e-02, 4.9999965819e+00
5.5000000000e-02, -3.4611901570e-02, 4.9999965819e+00
5.6000000000e-02, -2.3496473721e-02, 4.9999965819e+00
5.7000000000e-02, -3.5592380355e-02, 4.9999965819e+00
5.8000000000e-02, -4.3921447577e-02, 4.9999965819e+00
5.9000000000e-02, -5.7803226282e-02, 4.9999965819e+00
6.0000000000e-02, -5.4876797258e-02, 4.9999965819e+00
6.1000000000e-02, -4.4686821322e-02, 4.9999965819e+00
6.2000000000e-02, -2.7083225192e-02, 4.9999965819e+00
6.3000000000e-02, -3.0034666430e-02, 4.9999965819e+00
6.4000000000e-02, -4.2015516879e-02, 4.9999965819e+00
6.5000000000e-02, -3.9259170910e-02, 4.9999965819e+00
6.6000000000e-02, -2.8443889627e-02, 4.9999965819e+00
6.7000000000e-02, -1.5452545736e-02, 4.9999965819e+00
6.8000000000e-02, -8.3991014217e-03, 4.9999965819e+00
6.9000000000e-02, -1.9859697823e-02, 4.9999965819e+00
7.0000000000e-02, -3.7803460062e-02, 4.9999965819e+00
7.1000000000e-02, -4.1915468024e-02, 4.9999965819e+00
7.2000000000e-02, -3.1250260025e-02, 4.9999965819e+00
7.3000000000e-02, -2.4286859680e-02, 4.9999965819e+00
7.4000000000e-02, -3.8023567544e-02, 4.9999965819e+00
7.5000000000e-02, -4.6502708050e-02, 4.9999965819e+00
7.6000000000e-02, -5.9619113010e-02, 4.9999965819e+00
7.7000000000e-02, -5.2045414646e-02, 4.9999965819e+00
7.8000000000e-02, -3.5907534249e-02, 4.9999965819e+00
7.9000000000e-02, -2.5807602284e-02, 4.9999965819e+00
8.0000000000e-02, -3.2265755908e-02, 4.9999965819e+00
8.1000000000e-02, -4.3116054290e-02, 4.9999965819e+00
8.2000000000e-02, -3.3316268891e-02, 4.9999965819e+00
8.3000000000e-02, -2.5702550985e-02, 4.9999965819e+00
8.4000000000e-02, -9.6447096730e-03, 4.9999965819e+00
8.5000000000e-02, -1.1765745410e-02, 4.9999965819e+00
8.6000000000e-02, -2.3511481049e-02, 4.9999965819e+00
8.7000000000e-02, -4.0169615495e-02, 4.9999965819e+00
8.8000000000e-02, -3.7188159600e-02, 4.9999965819e+00
8.9000000000e-02, -2.7233298475e-02, 4.9999965819e+00
9.0000000000e-02, -2.8143743060e-02, 4.9999965819e+00
9.1000000000e-02, -4.0724886643e-02, 4.9999965819e+00
9.2000000000e-02, -5.5156934053e-02, 4.9999965819e+00
9.3000000000e-02, -6.0279435456e-02, 4.9999965819e+00
9.4000000000e-02, -4.9093973408e-02, 4.9999965819e+00
9.5000000000e-02, -3.1730494531e-02, 4.9999965819e+00
9.6000000000e-02, -2.7518437713e-02, 4.9999965819e+00
9.7000000000e-02, -3.6377763870e-02, 4.9999965819e+00
9.8000000000e-02, -4.2625814898e-02, 4.9999965819e+00
9.9000000000e-02, -3.0184739713e-02, 4.9999965819e+00
1.0000000000e-01, -1.9939736907e-02, 4.9999965819e+00
1.0100000000e-01, -1.0495124945e-02, 4.9999965819e+00
1.0200000000e-01, -1.8138857507e-02, 4.9999965819e+00
1.0300000000e-01, -3.2470856062e-02, 4.9999965819e+00
1.0400000000e-01, -4.4571765138e-02, 4.9999965819e+00
1.0500000000e-01, -3.5607387683e-02, 4.9999965819e+00
1.0600000000e-01, -2.3521485935e-02, 4.9999965819e+00
1.0700000000e-01, -3.7448286625e-02, 4.9999965819e+00
1.0800000000e-01, -4.5187065600e-02, 4.9999965819e+00
1.0900000000e-01, -5.8168404605e-02, 4.9999965819e+00
1.1000000000e-01, -5.6402542305e-02, 4.9999965819e+00
1.1100000000e-01, -4.2605805127e-02, 4.9999965819e+00
1.1200000000e-01, -2.4486957391e-02, 4.9999965819e+00
1.1300000000e-01, -2.9114216959e-02, 4.9999965819e+00
1.1400000000e-01, -4.0644847559e-02, 4.9999965819e+00
1.1500000000e-01, -3.8478789837e-02, 4.9999965819e+00
1.1600000000e-01, -2.7113239848e-02, 4.9999965819e+00
1.1700000000e-01, -1.3511597939e-02, 4.9999965819e+00
1.1800000000e-01, -8.3840940933e-03, 4.9999965819e+00
1.1900000000e-01, -1.8994275222e-02, 4.9999965819e+00
1.2000000000e-01, -3.8173640827e-02, 4.9999965819e+00
1.2100000000e-01, -4.0314686335e-02, 4.9999965819e+00
1.2200000000e-01, -3.1455360178e-02, 4.9999965819e+00
1.2300000000e-01, -2.4506967162e-02, 4.9999965819e+00
1.2400000000e-01, -3.7113122959e-02, 4.9999965819e+00
1.2500000000e-01, -4.5847388046e-02, 4.9999965819e+00
1.2600000000e-01, -5.8838731937e-02, 4.9999965819e+00
1.2700000000e-01, -5.0369596316e-02, 4.9999965819e+00
1.2800000000e-01, -3.5692429210e-02, 4.9999965819e+00
1.2900000000e-01, -2.4321876779e-02, 4.9999965819e+00
1.3000000000e-01, -3.1420343079e-02, 4.9999965819e+00
1.3100000000e-01, -4.3431208185e-02, 4.9999965819e+00
1.3200000000e-01, -3.2715975758e-02, 4.9999965819e+00
1.3300000000e-01, -2.4672047773e-02, 4.9999965819e+00
1.3400000000e-01, -1.0820283725e-02, 4.9999965819e+00
1.3500000000e-01, -1.0500127388e-02, 4.9999965819e+00
1.3600000000e-01, -2.2435955852e-02, 4.9999965819e+00
1.3700000000e-01, -4.0394725420e-02, 4.9999965819e+00
1.3800000000e-01, -3.5342258216e-02, 4.9999965819e+00
1.3900000000e-01, -2.4246840137e-02, 4.9999965819e+00
1.4000000000e-01, -2.8393865199e-02, 4.9999965819e+00
1.4100000000e-01, -3.9189136711e-02, 4.9999965819e+00
1.4200000000e-01, -5.1855321821e-02, 4.9999965819e+00
1.4300000000e-01, -5.7458057730e-02, 4.9999965819e+00
1.4400000000e-01, -4.6337627438e-02, 4.9999965819e+00
1.4500000000e-01, -2.9979639559e-02, 4.9999965819e+00
1.4600000000e-01, -2.5412409304e-02, 4.9999965819e+00
1.4700000000e-01, -3.4927055465e-02, 4.9999965819e+00
1.4800000000e-01, -4.3181086046e-02, 4.9999965819e+00
1.4900000000e-01, -2.9564436809e-02, 4.9999965819e+00
1.5000000000e-01, -1.9609575684e-02, 4.9999965819e+00
1.5100000000e-01, -7.1334833992e-03, 4.9999965819e+00
1.5200000000e-01, -1.4477069395e-02, 4.9999965819e+00
1.5300000000e-01, -3.0029663987e-02, 4.9999965819e+00
1.5400000000e-01, -4.1505267716e-02, 4.9999965819e+00
1.5500000000e-01, -3.4686938212e-02, 4.9999965819e+00
1.5600000000e-01, -2.4687055102e-02, 4.9999965819e+00
1.5700000000e-01, -3.4056630422e-02, 4.9999965819e+00
1.5800000000e-01, -4.2150582834e-02, 4.9999965819e+00
1.5900000000e-01, -5.5567134361e-02, 4.9999965819e+00
1.6000000000e-01, -5.3531140151e-02, 4.9999965819e+00
1.6100000000e-01, -4.1485257945e-02, 4.9999965819e+00
1.6200000000e-01, -2.4051744869e-02, 4.9999965819e+00
1.6300000000e-01, -2.7888618479e-02, 4.9999965819e+00
1.6400000000e-01, -3.9659366332e-02, 4.9999965819e+00
1.6500000000e-01, -3.6257705244e-02, 4.9999965819e+00
1.6600000000e-01, -2.5772585184e-02, 4.9999965819e+00
1.6700000000e-01, -1.2946321905e-02, 4.9999965819e+00
1.6800000000e-01, -7.5336788213e-03, 4.9999965819e+00
1.6900000000e-01, -1.8168872164e-02, 4.9999965819e+00
1.7000000000e-01, -3.4982082336e-02, 4.9999965819e+00
1.7100000000e-01, -3.8343723882e-02, 4.9999965819e+00
1.7200000000e-01, -2.8889107034e-02, 4.9999965819e+00
1.7300000000e-01, -2.3291373567e-02, 4.9999965819e+00
1.7400000000e-01, -3.7098115630e-02, 4.9999965819e+00
1.7500000000e-01, -4.5682307435e-02, 4.9999965819e+00
1.7600000000e-01, -5.7067867194e-02, 4.9999965819e+00
1.7700000000e-01, -4.9374110204e-02, 4.9999965819e+00
1.7800000000e-01, -3.5502336385e-02, 4.9999965819e+00
1.7900000000e-01, -2.2971217229e-02, 4.9999965819e+00
1.8000000000e-01, -3.0274783683e-02, 4.9999965819e+00
1.8100000000e-01, -4.2660831998e-02, 4.9999965819e+00
1.8200000000e-01, -3.1460362621e-02, 4.9999965819e+00
1.8300000000e-01, -2.3851647158e-02, 4.9999965819e+00
1.8400000000e-01, -8.2240159245e-03, 4.9999965819e+00
1.8500000000e-01, -1.0680215328e-02, 4.9999965819e+00
1.8600000000e-01, -2.2681075548e-02, 4.9999965819e+00
1.8700000000e-01, -3.8663880219e-02, 4.9999965819e+00
1.8800000000e-01, -3.4181691492e-02, 4.9999965819e+00
1.8900000000e-01, -2.3066263642e-02, 4.9999965819e+00
1.9000000000e-01, -2.7333347331e-02, 4.9999965819e+00
1.9100000000e-01, -3.8413758080e-02, 4.9999965819e+00
1.9200000000e-01, -5.1365082429e-02, 4.9999965819e+00
1.9300000000e-01, -5.7127896507e-02, 4.9999965819e+00
1.9400000000e-01, -4.7918399356e-02, 4.9999965819e+00
1.9500000000e-01, -3.0279786126e-02, 4.9999965819e+00
1.9600000000e-01, -2.5642521672e-02, 4.9999965819e+00
1.9700000000e-01, -3.5702434096e-02, 4.9999965819e+00
1.9800000000e-01, -4.1440235960e-02, 4.9999965819e+00
1.9900000000e-01, -2.7553454813e-02, 4.9999965819e+00
2.0000000000e-01, -1.8829194611e-02, 4.9999965819e+00
2.0100000000e-01, -7.3685982097e-03, 4.9999965819e+00
2.0200000000e-01, -1.4146908172e-02, 4.9999965819e+00
2.0300000000e-01, -2.7418388858e-02, 4.9999965819e+00
2.0400000000e-01, -3.9229156253e-02, 4.9999965819e+00
2.0500000000e-01, -3.3901554696e-02, 4.9999965819e+00
2.0600000000e-01, -2.1115310959e-02, 4.9999965819e+00
2.0700000000e-01, -3.1780518959e-02, 4.9999965819e+00
2.0800000000e-01, -3.9754412745e-02, 4.9999965819e+00
2.0900000000e-01, -5.4961838785e-02, 4.9999965819e+00
2.1000000000e-01, -5.3421086410e-02, 4.9999965819e+00
2.1100000000e-01, -4.1810416726e-02, 4.9999965819e+00
2.1200000000e-01, -2.3426439522e-02, 4.9999965819e+00
2.1300000000e-01, -2.9139229173e-02, 4.9999965819e+00
2.1400000000e-01, -4.0664857330e-02, 4.9999965819e+00
2.1500000000e-01, -3.6662903109e-02, 4.9999965819e+00
2.1600000000e-01, -2.5437421518e-02, 4.9999965819e+00
2.1700000000e-01, -1.2065891977e-02, 4.9999965819e+00
2.1800000000e-01, -8.0739426412e-03, 4.9999965819e+00
2.1900000000e-01, -1.8854206824e-02, 4.9999965819e+00
2.2000000000e-01, -3.5732448752e-02, 4.9999965819e+00
2.2100000000e-01, -3.9629351675e-02, 4.9999965819e+00
2.2200000000e-01, -2.9879590704e-02, 4.9999965819e+00
2.2300000000e-01, -2.3681564104e-02, 4.9999965819e+00
2.2400000000e-01, -3.8053582201e-02, 4.9999965819e+00
2.2500000000e-01, -4.6912908358e-02, 4.9999965819e+00
2.2600000000e-01, -5.8908766136e-02, 4.9999965819e+00
2.2700000000e-01, -5.0949879678e-02, 4.9999965819e+00
2.2800000000e-01, -3.5997578219e-02, 4.9999965819e+00
2.2900000000e-01, -2.3071266085e-02, 4.9999965819e+00
2.3000000000e-01, -3.1925589799e-02, 4.9999965819e+00
2.3100000000e-01, -4.4371667427e-02, 4.9999965819e+00
2.3200000000e-01, -3.1410338193e-02, 4.9999965819e+00
2.3300000000e-01, -2.3371412652e-02, 4.9999965819e+00
2.3400000000e-01, -8.5991991327e-03, 4.9999965819e+00
2.3500000000e-01, -1.1615672127e-02, 4.9999965819e+00
2.3600000000e-01, -2.3346400438e-02, 4.9999965819e+00
2.3700000000e-01, -3.8603850906e-02, 4.9999965819e+00
2.3800000000e-01, -3.5882522036e-02, 4.9999965819e+00
2.3900000000e-01, -2.4582003804e-02, 4.9999965819e+00
2.4000000000e-01, -2.9199258486e-02, 4.9999965819e+00
2.4100000000e-01, -3.9059073199e-02, 4.9999965819e+00
2.4200000000e-01, -5.0934872350e-02, 4.9999965819e+00
2.4300000000e-01, -5.9599103239e-02, 4.9999965819e+00
2.4400000000e-01, -4.7663274774e-02, 4.9999965819e+00
2.4500000000e-01, -3.0564925364e-02, 4.9999965819e+00
2.4600000000e-01, -2.7443401072e-02, 4.9999965819e+00
2.4700000000e-01, -3.8318711668e-02, 4.9999965819e+00
2.4800000000e-01, -4.4381672313e-02, 4.9999965819e+00
2.4900000000e-01, -3.0449869180e-02, 4.9999965819e+00
2.5000000000e-01, -2.0530025155e-02, 4.9999965819e+00
2.5100000000e-01, -6.5231853805e-03, 4.9999965819e+00
2.5200000000e-01, -1.4752203748e-02, 4.9999965819e+00
2.5300000000e-01, -2.9294304899e-02, 4.9999965819e+00
2.5400000000e-01, -4.2510758714e-02, 4.9999965819e+00
2.5500000000e-01, -3.2630934231e-02, 4.9999965819e+00
2.5600000000e-01, -2.1000254776e-02, 4.9999965819e+00
2.5700000000e-01, -3.2435838963e-02, 4.9999965819e+00
2.5800000000e-01, -3.9679376103e-02, 4.9999965819e+00
2.5900000000e-01, -5.4811765502e-02, 4.9999965819e+00
2.6000000000e-01, -5.4706714203e-02, 4.9999965819e+00
2.6100000000e-01, -4.1100069851e-02, 4.9999965819e+00
2.6200000000e-01, -2.5287348235e-02, 4.9999965819e+00
2.6300000000e-01, -2.8623977567e-02, 4.9999965819e+00
2.6400000000e-01, -4.0684867101e-02, 4.9999965819e+00
2.6500000000e-01, -3.9334207551e-02, 4.9999965819e+00
2.6600000000e-01, -2.8739033751e-02, 4.9999965819e+00
2.6700000000e-01, -1.3631656566e-02, 4.9999965819e+00
2.6800000000e-01, -9.1094482959e-03, 4.9999965819e+00
2.6900000000e-01, -1.9224387590e-02, 4.9999965819e+00
2.7000000000e-01, -3.7068100974e-02, 4.9999965819e+00
2.7100000000e-01, -3.8413758080e-02, 4.9999965819e+00
2.7200000000e-01, -2.7818584280e-02, 4.9999965819e+00
2.7300000000e-01, -2.2686077991e-02, 4.9999965819e+00
2.7400000000e-01, -3.5767465852e-02, 4.9999965819e+00
2.7500000000e-01, -4.4406684527e-02, 4.9999965819e+00
2.7600000000e-01, -5.7673162770e-02, 4.9999965819e+00
2.7700000000e-01, -5.0714764868e-02, 4.9999965819e+00
2.7800000000e-01, -3.7463293953e-02, 4.9999965819e+00
2.7900000000e-01, -2.3851647158e-02, 4.9999965819e+00
2.8000000000e-01, -3.2650944002e-02, 4.9999965819e+00
2.8100000000e-01, -4.4706831093e-02, 4.9999965819e+00
2.8200000000e-01, -3.3421320190e-02, 4.9999965819e+00
2.8300000000e-01, -2.5602502130e-02, 4.9999965819e+00
2.8400000000e-01, -1.0920332581e-02, 4.9999965819e+00
2.8500000000e-01, -1.1420576859e-02, 4.9999965819e+00
2.8600000000e-01, -2.4296864565e-02, 4.9999965819e+00
2.8700000000e-01, -4.2160587720e-02, 4.9999965819e+00
2.8800000000e-01, -3.5922541578e-02, 4.9999965819e+00
2.8900000000e-01, -2.3226341811e-02, 4.9999965819e+00
2.9000000000e-01, -2.8538936040e-02, 4.9999965819e+00
2.9100000000e-01, -3.7953533345e-02, 4.9999965819e+00
2.9200000000e-01, -5.0684750211e-02, 4.9999965819e+00
2.9300000000e-01, -5.7453055288e-02, 4.9999965819e+00
2.9400000000e-01, -4.6577744692e-02, 4.9999965819e+00
2.9500000000e-01, -2.9734519863e-02, 4.9999965819e+00
2.9600000000e-01, -2.5822609612e-02, 4.9999965819e+00
2.9700000000e-01, -3.5897529364e-02, 4.9999965819e+00
2.9800000000e-01, -4.3516249712e-02, 4.9999965819e+00
2.9900000000e-01, -2.9644475893e-02, 4.9999965819e+00
3.0000000000e-01, -1.9489517057e-02, 4.9999965819e+00
3.0100000000e-01, -7.8738449301e-03, 4.9999965819e+00
3.0200000000e-01, -1.4817235504e-02, 4.9999965819e+00
3.0300000000e-01, -3.1230250253e-02, 4.9999965819e+00
3.0400000000e-01, -4.1440235960e-02, 4.9999965819e+00
3.0500000000e-01, -3.3136180951e-02, 4.9999965819e+00
3.0600000000e-01, -2.1875682261e-02, 4.9999965819e+00
3.0700000000e-01, -3.4171686606e-02, 4.9999965819e+00
3.0800000000e-01, -4.1960490009e-02, 4.9999965819e+00
3.0900000000e-01, -5.6482581389e-02, 4.9999965819e+00
3.1000000000e-01, -5.3466108395e-02, 4.9999965819e+00
3.1100000000e-01, -4.2010514437e-02, 4.9999965819e+00
3.1200000000e-01, -2.5512458160e-02, 4.9999965819e+00
3.1300000000e-01, -2.9889595589e-02, 4.9999965819e+00
3.1400000000e-01, -4.1240138249e-02, 4.9999965819e+00
3.1500000000e-01, -3.6137646617e-02, 4.9999965819e+00
3.1600000000e-01, -2.6923147023e-02, 4.9999965819e+00
3.1700000000e-01, -1.4577118251e-02, 4.9999965819e+00
3.1800000000e-01, -8.4691356205e-03, 4.9999965819e+00
3.1900000000e-01, -1.9589565913e-02, 4.9999965819e+00
3.2000000000e-01, -3.5807485394e-02, 4.9999965819e+00
3.2100000000e-01, -3.8398750752e-02, 4.9999965819e+00
3.2200000000e-01, -2.7523440156e-02, 4.9999965819e+00
3.2300000000e-01, -2.1530513710e-02, 4.9999965819e+00
3.2400000000e-01, -3.7658389221e-02, 4.9999965819e+00
3.2500000000e-01, -4.7293094009e-02, 4.9999965819e+00
3.2600000000e-01, -5.6792732841e-02, 4.9999965819e+00
3.2700000000e-01, -4.8328599663e-02, 4.9999965819e+00
3.2800000000e-01, -3.4161681720e-02, 4.9999965819e+00
3.2900000000e-01, -2.3586517691e-02, 4.9999965819e+00
3.3000000000e-01, -3.1390328422e-02, 4.9999965819e+00
3.3100000000e-01, -4.2730866197e-02, 4.9999965819e+00
3.3200000000e-01, -3.1065169642e-02, 4.9999965819e+00
3.3300000000e-01, -2.4747084415e-02, 4.9999965819e+00
3.3400000000e-01, -9.7797756280e-03, 4.9999965819e+00
3.3500000000e-01, -1.0485120059e-02, 4.9999965819e+00
3.3600000000e-01, -2.2525999822e-02, 4.9999965819e+00
3.3700000000e-01, -3.9769420073e-02, 4.9999965819e+00
3.3800000000e-01, -3.4326762332e-02, 4.9999965819e+00
3.3900000000e-01, -2.2571021807e-02, 4.9999965819e+00
3.4000000000e-01, -2.7473415728e-02, 4.9999965819e+00
3.4100000000e-01, -3.9089087855e-02, 4.9999965819e+00
3.4200000000e-01, -5.0639728226e-02, 4.9999965819e+00
3.4300000000e-01, -5.6747710856e-02, 4.9999965819e+00
3.4400000000e-01, -4.5077011859e-02, 4.9999965819e+00
3.4500000000e-01, -2.8088716190e-02, 4.9999965819e+00
3.4600000000e-01, -2.5712555871e-02, 4.9999965819e+00
