% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 06:07:17 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -5.3806274504e-02, 4.7873977664e+00
1.0000000000e-03, -4.3101046962e-02, 4.7884032574e+00
2.0000000000e-03, -2.8303821229e-02, 4.7915197792e+00
3.0000000000e-03, -2.4632028231e-02, 4.7911796131e+00
4.0000000000e-03, -3.5032106764e-02, 4.7918199258e+00
5.0000000000e-03, -4.5422180410e-02, 4.7931955976e+00
6.0000000000e-03, -3.2976102782e-02, 4.7917598965e+00
7.0000000000e-03, -2.5817607169e-02, 4.7896738778e+00
8.0000000000e-03, -1.2401055643e-02, 4.7881981572e+00
9.0000000000e-03, -2.1650572337e-02, 4.7871776589e+00
1.0000000000e-02, -3.3766488741e-02, 4.7885133111e+00
1.1000000000e-02, -4.1950485123e-02, 4.7888734870e+00
1.2000000000e-02, -3.4346772103e-02, 4.7904342491e+00
1.3000000000e-02, -2.3301378453e-02, 4.7918449380e+00
1.4000000000e-02, -3.0154725056e-02, 4.7917999160e+00
1.5000000000e-02, -3.9474275949e-02, 4.7950214892e+00
1.6000000000e-02, -5.3210983813e-02, 4.7954717090e+00
1.7000000000e-02, -5.2635702894e-02, 4.7951015283e+00
1.8000000000e-02, -4.1715370313e-02, 4.7939259542e+00
1.9000000000e-02, -2.5897646254e-02, 4.7919449869e+00
2.0000000000e-02, -3.1410338193e-02, 4.7894387630e+00
2.1000000000e-02, -4.3396191086e-02, 4.7885783429e+00
2.2000000000e-02, -4.4036503761e-02, 4.7880981084e+00
2.3000000000e-02, -3.3086156523e-02, 4.7876979130e+00
2.4000000000e-02, -2.0675095995e-02, 4.7882531841e+00
2.5000000000e-02, -1.4622140236e-02, 4.7878830033e+00
2.6000000000e-02, -2.5652526558e-02, 4.7908244397e+00
2.7000000000e-02, -3.9249166024e-02, 4.7932056024e+00
2.8000000000e-02, -4.1325179776e-02, 4.7946012840e+00
2.9000000000e-02, -3.1510387049e-02, 4.7952566040e+00
3.0000000000e-02, -2.0785149736e-02, 4.7968273710e+00
3.1000000000e-02, -3.3641427672e-02, 4.7939059444e+00
3.2000000000e-02, -4.2565785585e-02, 4.7935907905e+00
3.3000000000e-02, -5.6187437265e-02, 4.7901341026e+00
3.4000000000e-02, -4.9844339825e-02, 4.7877979618e+00
3.5000000000e-02, -3.7148140058e-02, 4.7875428372e+00
3.6000000000e-02, -2.5757577856e-02, 4.7875628470e+00
3.7000000000e-02, -3.4241720805e-02, 4.7855068430e+00
3.8000000000e-02, -4.7443167292e-02, 4.7859670677e+00
3.9000000000e-02, -4.0849947713e-02, 4.7891786360e+00
4.0000000000e-02, -3.0559922921e-02, 4.7912796620e+00
4.1000000000e-02, -1.5797714288e-02, 4.7930705365e+00
4.2000000000e-02, -1.8373972318e-02, 4.7962470877e+00
4.3000000000e-02, -2.8909116805e-02, 4.7964521878e+00
4.4000000000e-02, -4.2315663446e-02, 4.7948313963e+00
4.5000000000e-02, -3.6883010591e-02, 4.7944562131e+00
4.6000000000e-02, -2.6122756179e-02, 4.7915147768e+00
