% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 06:22:13 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -1.8403986975e-02, 4.9999965819e+00
1.0000000000e-03, -3.2610924460e-02, 4.9999965819e+00
2.0000000000e-03, -4.6097510185e-02, 4.9999965819e+00
3.0000000000e-03, -3.7448286625e-02, 4.9999965819e+00
4.0000000000e-03, -2.4571998918e-02, 4.9999965819e+00
5.0000000000e-03, -3.0965120786e-02, 4.9999965819e+00
6.0000000000e-03, -4.0649850002e-02, 4.9999965819e+00
7.0000000000e-03, -5.5006860770e-02, 4.9999965819e+00
8.0000000000e-03, -5.4446587179e-02, 4.9999965819e+00
9.0000000000e-03, -4.0995018553e-02, 4.9999965819e+00
1.0000000000e-02, -2.4536981819e-02, 4.9999965819e+00
1.1000000000e-02, -2.6402892974e-02, 4.9999965819e+00
1.2000000000e-02, -3.7703411206e-02, 4.9999965819e+00
1.3000000000e-02, -4.1550289701e-02, 4.9999965819e+00
1.4000000000e-02, -2.9739522306e-02, 4.9999965819e+00
1.5000000000e-02, -1.8408989417e-02, 4.9999965819e+00
1.6000000000e-02, -1.3471578397e-02, 4.9999965819e+00
1.7000000000e-02, -2.3951696014e-02, 4.9999965819e+00
1.8000000000e-02, -3.8588843578e-02, 4.9999965819e+00
1.9000000000e-02, -4.5242092470e-02, 4.9999965819e+00
2.0000000000e-02, -3.5707436538e-02, 4.9999965819e+00
2.1000000000e-02, -2.5757577856e-02, 4.9999965819e+00
2.2000000000e-02, -3.7593357465e-02, 4.9999965819e+00
2.3000000000e-02, -4.5627280564e-02, 4.9999965819e+00
2.4000000000e-02, -5.8363499873e-02, 4.9999965819e+00
2.5000000000e-02, -5.1330065329e-02, 4.9999965819e+00
2.6000000000e-02, -3.7053093645e-02, 4.9999965819e+00
2.7000000000e-02, -2.3081270971e-02, 4.9999965819e+00
2.8000000000e-02, -2.9854578490e-02, 4.9999965819e+00
2.9000000000e-02, -4.4316640557e-02, 4.9999965819e+00
3.0000000000e-02, -3.7288208456e-02, 4.9999965819e+00
3.1000000000e-02, -2.7038203207e-02, 4.9999965819e+00
3.2000000000e-02, -1.3566624810e-02, 4.9999965819e+00
3.3000000000e-02, -1.4742198862e-02, 4.9999965819e+00
3.4000000000e-02, -2.7188276490e-02, 4.9999965819e+00
