-6.038543624251740028e-07,3.663898562081142896e-02
-6.022762374251740365e-07,3.592366706180336738e-02
-6.006981124251739642e-07,3.551641114360275242e-02
-5.991199874251739979e-07,3.550541672005429195e-02
-5.975418624251740315e-07,3.589024967249303255e-02
-5.959637374251739593e-07,3.658319551402557795e-02
-5.943856124251739929e-07,3.743075610355407756e-02
-5.928074874251740265e-07,3.825001084158614201e-02
-5.912293624251739543e-07,3.887085564404883786e-02
-5.896512374251739879e-07,3.917417307285778194e-02
-5.880731124251740216e-07,3.911672216066065799e-02
-5.864949874251740552e-07,3.873856261697442016e-02
-5.849168624251739830e-07,3.815074276814107296e-02
-5.833387374251740166e-07,3.750722767508223726e-02
-5.817606124251740502e-07,3.696841881136434665e-02
-5.801824874251739780e-07,3.666464506357870051e-02
-5.786043624251740116e-07,3.666858874139911767e-02
-5.770262374251740453e-07,3.698208321012098204e-02
-5.754481124251739730e-07,3.753978098807633779e-02
-5.738699874251740067e-07,3.822764510920882708e-02
-5.722918624251740403e-07,3.891067373491773063e-02
-5.707137374251739681e-07,3.946288014371634317e-02
-5.691356124251740017e-07,3.979225843861441958e-02
-5.675574874251740354e-07,3.985547052610652341e-02
-5.659793624251739631e-07,3.966032915703401190e-02
-5.644012374251739967e-07,3.925664979497327234e-02
-5.628231124251740304e-07,3.872053610253693018e-02
-5.612449874251739581e-07,3.813592035898644844e-02
-5.596668624251739918e-07,3.757844893941088282e-02
-5.580887374251740254e-07,3.710497439173390810e-02
-5.565106124251739532e-07,3.674903740455860018e-02
-5.549324874251739868e-07,3.652190478666209050e-02
-5.533543624251740205e-07,3.641647146641632804e-02
-5.517762374251740541e-07,3.641219829731052321e-02
-5.501981124251739819e-07,3.647972145034489300e-02
-5.486199874251740155e-07,3.658490340413030062e-02
-5.470418624251740491e-07,3.669281025914675198e-02
-5.454637374251739769e-07,3.677235929195737246e-02
-5.438856124251740105e-07,3.680161333561385306e-02
-5.423074874251740442e-07,3.677266475101730742e-02
-5.407293624251739719e-07,3.669471600711676773e-02
-5.391512374251740056e-07,3.659259351337088711e-02
-5.375731124251740392e-07,3.650089143076021975e-02
-5.359949874251739670e-07,3.645377707832885006e-02
-5.344168624251740006e-07,3.647328063474480908e-02
-5.328387374251740342e-07,3.656025552105879317e-02
-5.312606124251740679e-07,3.669070519579897133e-02
-5.296824874251739956e-07,3.682088463532622730e-02
-5.281043624251740293e-07,3.690005243877098051e-02
-5.265262374251740629e-07,3.688784419461722114e-02
-5.249481124251739907e-07,3.677080830013335772e-02
-5.233699874251740243e-07,3.657236731228555304e-02
-5.217918624251740580e-07,3.635183070828351681e-02
-5.202137374251739857e-07,3.619133707526565880e-02
-5.186356124251740194e-07,3.617343635842666660e-02
-5.170574874251740530e-07,3.635597222501321668e-02
-5.154793624251739807e-07,3.675051714804344200e-02
-5.139012374251740144e-07,3.731294301041915285e-02
-5.123231124251740480e-07,3.794883487512106662e-02
-5.107449874251739758e-07,3.853376188563201882e-02
-5.091668624251740094e-07,3.894317047178436075e-02
-5.075887374251740431e-07,3.908414160192359016e-02
-5.060106124251739708e-07,3.892017976724269912e-02
-5.044324874251740045e-07,3.848182287781132249e-02
-5.028543624251740381e-07,3.785994787110340265e-02
-5.012762374251739659e-07,3.718334256593869985e-02
-4.996981124251739995e-07,3.658690339437271205e-02
-4.981199874251740331e-07,3.617867761584374342e-02
-4.965418624251739609e-07,3.601455935500198768e-02
-4.949637374251739945e-07,3.608723121307459009e-02
-4.933856124251740282e-07,3.633225930747620985e-02
-4.918074874251739559e-07,3.664834138004133268e-02
-4.902293624251739896e-07,3.692668725675112701e-02
-4.886512374251740232e-07,3.708094954735063203e-02
-4.870731124251740568e-07,3.706974535018266875e-02
-4.854949874251739846e-07,3.690582399701786837e-02
-4.839168624251740182e-07,3.664981738643428161e-02
-4.823387374251740519e-07,3.639060615844107172e-02
-4.807606124251739796e-07,3.621783497258884016e-02
-4.791824874251740133e-07,3.619428240993077112e-02
-4.776043624251740469e-07,3.633593502649554857e-02
-4.760262374251739747e-07,3.660516326793287339e-02
-4.744481124251740083e-07,3.691893096636367222e-02
-4.728699874251739890e-07,3.717044824771478795e-02
-4.712918624251740227e-07,3.725836478955039249e-02
-4.697137374251740034e-07,3.711564545791509739e-02
-4.681356124251739840e-07,3.673026934959149753e-02
-4.665574874251740177e-07,3.615202428387796763e-02
-4.649793624251739984e-07,3.548305839599542183e-02
-4.634012374251739791e-07,3.485440625974024764e-02
-4.618231124251740127e-07,3.439456142940376659e-02
-4.602449874251739934e-07,3.419839009860590334e-02
-4.586668624251739741e-07,3.430411300529000174e-02
-4.570887374251740078e-07,3.468469085961944226e-02
-4.555106124251739885e-07,3.525556522126976206e-02
-4.539324874251740221e-07,3.589673769310559870e-02
-4.523543624251740028e-07,3.648247445604362732e-02
-4.507762374251739835e-07,3.691112493903293129e-02
-4.491981124251740171e-07,3.712734603875227773e-02
-4.476199874251741037e-07,3.713123340819073082e-02
-4.460418624251739785e-07,3.697271237083467332e-02
-4.444637374251740122e-07,3.673359338858121770e-02
-4.428856124251739929e-07,3.650297388763606987e-02
-4.413074874251739736e-07,3.635284545692221703e-02
-4.397293624251740072e-07,3.632048738475424088e-02
-4.381512374251739879e-07,3.640218220019070250e-02
-4.365731124251740215e-07,3.655873747515433342e-02
-4.349949874251740022e-07,3.673077414883164915e-02
-4.334168624251739829e-07,3.685868215331351838e-02
-4.318387374251740166e-07,3.690125937186457261e-02
-4.302606124251739973e-07,3.684787815714470754e-02
-4.286824874251739780e-07,3.672043747739271030e-02
-4.271043624251740116e-07,3.656533266155832795e-02
-4.255262374251739923e-07,3.643774790612133718e-02
-4.239481124251740260e-07,3.638327785783451035e-02
-4.223699874251740067e-07,3.642257863559159731e-02
-4.207918624251739873e-07,3.654394978460036303e-02
-4.192137374251740210e-07,3.670631879786125790e-02
-4.176356124251741076e-07,3.685215044430770887e-02
-4.160574874251739824e-07,3.692654526693284200e-02
-4.144793624251740160e-07,3.689659213029723717e-02
