11.619,61.408298356430066,0.0
11.6195,62.929265763379206,0.0
11.62,64.16335904933788,0.0
11.6205,64.3546892348495,0.0
11.621,63.96388206653607,0.0
11.6215,64.09598625814027,0.0
11.622,64.12354454187656,0.0
11.6225,63.2645719193281,0.0
11.623,63.043768601724565,0.0
11.6235,62.61698070343071,0.0
11.624,63.095812239552956,0.0
11.6245,62.75096711636941,0.0
11.625,62.951119251798076,0.0
11.6255,62.38703515011743,0.0
11.626,62.57146968986077,0.0
11.6265,63.0680898897442,0.0
11.627,62.19230605030657,0.0
11.6275,62.25014125951748,0.0
11.628,62.845134141432354,0.0
11.6285,62.3779188654226,0.0
11.629,62.72171772316331,0.0
11.6295,62.6222493841786,0.0
11.63,61.94078111792335,0.0
11.6305,63.24026543165454,0.0
11.631,62.548790257264756,0.0
11.6315,62.96361282929209,0.0
11.632,63.69687130217743,0.0
11.6325,64.13104723102552,0.0
11.633,63.84020547771989,0.0
11.6335,63.03591162627528,0.0
11.634,62.833783473783306,0.0
11.6345,65.32282213837772,0.0
11.635,65.69326640335886,0.0
11.6355,64.4118055294013,0.0
11.636,64.93186213200664,0.0
11.6365,68.68374710522569,0.0
11.637,67.53082291649869,0.0
11.6375,67.3770921101729,0.0
11.638,67.84343159192171,0.0
11.6385,70.03456326535542,0.0
11.639,72.49776145911912,0.0
11.6395,71.82903953708797,0.0
11.64,74.66940616482687,0.0
11.6405,76.05949088987984,0.0
11.641,76.73401830276067,0.0
11.6415,81.37840039695507,0.0
11.642,81.33267951094771,0.0
11.6425,83.31926394617497,0.0
11.643,88.41300373732348,0.0
11.6435,94.42773809521917,0.0
11.644,98.56049450854913,0.0
11.6445,105.04179919280047,0.0
11.645,110.08330626153345,0.0
11.6455,114.37850235628436,0.0
11.646,117.72260087524579,0.0
11.6465,117.61384994215382,0.0
11.647,122.77599164695782,0.0
11.6475,126.7638893085124,0.0
11.648,129.23649394410594,0.0
11.6485,128.00053221583124,0.0
11.649,130.65592627728472,0.0
11.6495,127.79896501006328,0.0
11.65,126.54601241635032,0.0
11.6505,127.10015242603134,0.0
11.651,120.9838941802351,0.0
11.6515,118.94062886404006,0.0
11.652,116.60602808277844,0.0
11.6525,114.0443973688663,0.0
11.653,106.18334397220286,0.0
11.6535,102.22443793876738,0.0
11.654,104.0078235067428,0.0
11.6545,94.77124365066555,0.0
11.655,94.7320246946698,0.0
11.6555,95.09913975376043,0.0
11.656,93.95255618045593,0.0
11.6565,96.73455855210835,0.0
11.657,97.28981373266782,0.0
11.6575,94.24638680782641,0.0
11.658,94.70694530689127,0.0
11.6585,94.30075665109894,0.0
11.659,92.35858966261014,0.0
11.6595,98.7600290964898,0.0
11.66,100.93397420722789,0.0
11.6605,105.31567962712512,0.0
11.661,107.3223724456991,0.0
11.6615,114.82944974013097,0.0
11.662,118.07886100450901,0.0
11.6625,122.41817733700745,0.0
11.663,124.38523254182269,0.0
11.6635,125.77340767236277,0.0
11.664,128.27509502638068,0.0
11.6645,126.99767202332305,0.0
11.665,129.14640281362864,0.0
11.6655,127.91798404474798,0.0
11.666,125.7391704829294,0.0
11.6665,124.16343356718815,0.0
11.667,122.29628739909852,0.0
11.6675,120.54102415787243,0.0
11.668,113.94105008711298,0.0
11.6685,109.46333998310712,0.0
11.669,104.0935867177489,0.0
11.6695,97.38784111264968,0.0
11.67,97.01378359394832,0.0
11.6705,91.68518311896953,0.0
11.671,87.81505311457184,0.0
11.6715,84.725114836773,0.0
11.672,81.11722159104482,0.0
11.6725,76.12641695334834,0.0
11.673,76.68064979967306,0.0
11.6735,76.63134976391493,0.0
11.674,73.21796473333968,0.0
11.6745,72.89995176437908,0.0
11.675,71.0420202010701,0.0
11.6755,69.11055289002796,0.0
11.676,67.56219144369305,0.0
11.6765,66.68382409603232,0.0
11.677,66.95157036921756,0.0
11.6775,65.67954447483467,0.0
11.678,64.9939684589858,0.0
11.6785,65.26359940506498,0.0
11.679,64.71362258448016,0.0
11.6795,64.60270882236978,0.0
11.68,62.92502639453223,0.0
11.6805,63.51305007801007,0.0
11.681,63.722522462555816,0.0
11.6815,63.299705614822315,0.0
11.682,62.99421838271485,0.0
11.6825,63.46359394285348,0.0
11.683,63.16659158423237,0.0
11.6835,62.8496049298932,0.0
11.684,61.8358467802649,0.0
11.6845,62.81259471670612,0.0
11.685,62.93866700406702,0.0
11.6855,62.5604607245201,0.0
11.686,62.89655388069053,0.0
11.6865,63.62418858958885,0.0
11.687,63.451341172369766,0.0
11.6875,63.88432908909896,0.0
11.688,63.71628744229385,0.0
11.6885,62.44439438933763,0.0
11.689,63.67946777047349,0.0
11.6895,62.51070750315428,0.0
