% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 07:34:27 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -4.0664857330e-02, 2.9727616492e+00
1.0000000000e-03, -3.2936083240e-02, 2.9715460556e+00
2.0000000000e-03, -2.4306869451e-02, 2.9702504229e+00
3.0000000000e-03, -8.2990525661e-03, 2.9700153081e+00
4.0000000000e-03, -1.3216453815e-02, 2.9677792162e+00
5.0000000000e-03, -2.8118730846e-02, 2.9667837301e+00
6.0000000000e-03, -4.5767348962e-02, 2.9669237985e+00
7.0000000000e-03, -4.1195116264e-02, 2.9673890257e+00
8.0000000000e-03, -2.9024172989e-02, 2.9695450785e+00
9.0000000000e-03, -2.6948159237e-02, 2.9723914685e+00
1.0000000000e-02, -3.7553337923e-02, 2.9732268764e+00
1.1000000000e-02, -4.9229039363e-02, 2.9747926410e+00
1.2000000000e-02, -5.2630700451e-02, 2.9756230465e+00
1.3000000000e-02, -3.9434256407e-02, 2.9737571353e+00
1.4000000000e-02, -2.0490005612e-02, 2.9725915662e+00
1.5000000000e-02, -1.8849204382e-02, 2.9711108431e+00
1.6000000000e-02, -3.0479883837e-02, 2.9687897097e+00
1.7000000000e-02, -4.2860929709e-02, 2.9680743603e+00
1.8000000000e-02, -3.2355799878e-02, 2.9680243359e+00
1.9000000000e-02, -2.2591031578e-02, 2.9681694068e+00
2.0000000000e-02, -1.1475603729e-02, 2.9693649906e+00
2.1000000000e-02, -2.2811139061e-02, 2.9698402226e+00
2.2000000000e-02, -3.9659366332e-02, 2.9711608675e+00
2.3000000000e-02, -4.9779308069e-02, 2.9737871500e+00
2.4000000000e-02, -4.0534793818e-02, 2.9740172624e+00
2.5000000000e-02, -2.5742570528e-02, 2.9753729244e+00
2.6000000000e-02, -3.1485374835e-02, 2.9762283421e+00
2.7000000000e-02, -3.9214148925e-02, 2.9740872966e+00
2.8000000000e-02, -5.2875820147e-02, 2.9729467396e+00
2.9000000000e-02, -4.7603245461e-02, 2.9715060361e+00
3.0000000000e-02, -3.3131178508e-02, 2.9677792162e+00
3.1000000000e-02, -1.5362501767e-02, 2.9664335591e+00
3.2000000000e-02, -2.1765628520e-02, 2.9678092309e+00
3.3000000000e-02, -3.5652409668e-02, 2.9696351225e+00
3.4000000000e-02, -3.9209146482e-02, 2.9723414440e+00
3.5000000000e-02, -3.0504896051e-02, 2.9745425189e+00
3.6000000000e-02, -1.7048324982e-02, 2.9750177509e+00
3.7000000000e-02, -1.4357010768e-02, 2.9758131393e+00
3.8000000000e-02, -2.7283322903e-02, 2.9744324651e+00
3.9000000000e-02, -4.5822375832e-02, 2.9724314880e+00
4.0000000000e-02, -4.6642776448e-02, 2.9713459579e+00
4.1000000000e-02, -3.4591891799e-02, 2.9695700907e+00
4.2000000000e-02, -2.4211823038e-02, 2.9689197732e+00
4.3000000000e-02, -3.5687426767e-02, 2.9709857820e+00
4.4000000000e-02, -4.3621301011e-02, 2.9709407601e+00
4.5000000000e-02, -5.5131921839e-02, 2.9707056452e+00
4.6000000000e-02, -4.5982454001e-02, 2.9712809262e+00
4.7000000000e-02, -3.1130201398e-02, 2.9711958846e+00
4.8000000000e-02, -1.9694617211e-02, 2.9709107454e+00
4.9000000000e-02, -2.6247817248e-02, 2.9724765100e+00
5.0000000000e-02, -4.0299679007e-02, 2.9732418837e+00
5.1000000000e-02, -3.3381300647e-02, 2.9730918104e+00
5.2000000000e-02, -2.4647035560e-02, 2.9731618446e+00
5.3000000000e-02, -9.2044947087e-03, 2.9715110385e+00
5.4000000000e-02, -1.2436072742e-02, 2.9700803399e+00
5.5000000000e-02, -2.7588471912e-02, 2.9686696510e+00
5.6000000000e-02, -4.7363128208e-02, 2.9674240428e+00
5.7000000000e-02, -4.2090553521e-02, 2.9676091332e+00
5.8000000000e-02, -2.6597988242e-02, 2.9684645509e+00
5.9000000000e-02, -2.6733054197e-02, 2.9697551811e+00
6.0000000000e-02, -3.8478789837e-02, 2.9730067689e+00
6.1000000000e-02, -5.0824818609e-02, 2.9738721915e+00
6.2000000000e-02, -5.7277969790e-02, 2.9735920547e+00
6.3000000000e-02, -4.0664857330e-02, 2.9735520352e+00
6.4000000000e-02, -2.2671070663e-02, 2.9725465442e+00
6.5000000000e-02, -1.9364455988e-02, 2.9711658700e+00
6.6000000000e-02, -3.1390328422e-02, 2.9708257039e+00
6.7000000000e-02, -4.2865932151e-02, 2.9698102080e+00
6.8000000000e-02, -3.1305286895e-02, 2.9694800468e+00
6.9000000000e-02, -2.0189859046e-02, 2.9695901005e+00
7.0000000000e-02, -9.1994922659e-03, 2.9690948587e+00
7.1000000000e-02, -1.9824680723e-02, 2.9695600858e+00
7.2000000000e-02, -3.6397773642e-02, 2.9695450785e+00
7.3000000000e-02, -4.7483186834e-02, 2.9694850492e+00
7.4000000000e-02, -3.9269175795e-02, 2.9712058895e+00
7.5000000000e-02, -2.5352379991e-02, 2.9722764123e+00
7.6000000000e-02, -3.1545404148e-02, 2.9720312926e+00
7.7000000000e-02, -4.0234647251e-02, 2.9745625286e+00
7.8000000000e-02, -5.7052859866e-02, 2.9731818544e+00
7.9000000000e-02, -5.2360568541e-02, 2.9701003497e+00
8.0000000000e-02, -3.6107631960e-02, 2.9706206037e+00
8.1000000000e-02, -1.9554548813e-02, 2.9694250199e+00
8.2000000000e-02, -2.4506967162e-02, 2.9669538132e+00
8.3000000000e-02, -3.7913513803e-02, 2.9684445411e+00
8.4000000000e-02, -3.8363733653e-02, 2.9701453717e+00
8.5000000000e-02, -2.8944133905e-02, 2.9709907845e+00
8.6000000000e-02, -1.7173386052e-02, 2.9723314391e+00
8.7000000000e-02, -1.1975848007e-02, 2.9725665540e+00
8.8000000000e-02, -2.5632516787e-02, 2.9718011802e+00
8.9000000000e-02, -4.4021496433e-02, 2.9712359042e+00
9.0000000000e-02, -4.5697314763e-02, 2.9695700907e+00
9.1000000000e-02, -3.4586889356e-02, 2.9689297781e+00
9.2000000000e-02, -2.4822121057e-02, 2.9690848538e+00
