% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 07:34:50 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -2.7223293589e-02, 3.3214769327e+00
1.0000000000e-03, -2.3606527462e-02, 3.3283202744e+00
2.0000000000e-03, -3.4211706148e-02, 3.3336428736e+00
3.0000000000e-03, -4.4466713840e-02, 3.3334077587e+00
4.0000000000e-03, -2.9519414824e-02, 3.3324923117e+00
5.0000000000e-03, -1.8413991860e-02, 3.3307664690e+00
6.0000000000e-03, -5.7728189640e-03, 3.3280851596e+00
7.0000000000e-03, -1.7193395823e-02, 3.3244783984e+00
8.0000000000e-03, -3.3061144310e-02, 3.3233378414e+00
9.0000000000e-03, -4.2515761157e-02, 3.3209716860e+00
1.0000000000e-02, -3.4431813630e-02, 3.3180902790e+00
1.1000000000e-02, -2.1905696918e-02, 3.3187205868e+00
1.2000000000e-02, -3.1535399263e-02, 3.3209816909e+00
1.3000000000e-02, -4.0299679007e-02, 3.3227725654e+00
1.4000000000e-02, -5.5757227186e-02, 3.3271196882e+00
1.5000000000e-02, -5.5066890083e-02, 3.3315418476e+00
1.6000000000e-02, -4.1490260388e-02, 3.3332426781e+00
1.7000000000e-02, -2.2946205016e-02, 3.3321821603e+00
1.8000000000e-02, -2.9579444137e-02, 3.3300111001e+00
1.9000000000e-02, -4.1765394741e-02, 3.3267845245e+00
2.0000000000e-02, -4.1995507108e-02, 3.3221472601e+00
2.1000000000e-02, -3.0359825210e-02, 3.3199011633e+00
2.2000000000e-02, -1.5387513980e-02, 3.3201562878e+00
2.3000000000e-02, -9.4596192903e-03, 3.3201662927e+00
2.4000000000e-02, -2.2816141503e-02, 3.3211767862e+00
2.5000000000e-02, -3.8763929075e-02, 3.3240431859e+00
2.6000000000e-02, -4.3666322996e-02, 3.3265193950e+00
2.7000000000e-02, -3.1220245368e-02, 3.3287154674e+00
2.8000000000e-02, -2.3091275856e-02, 3.3287704943e+00
2.9000000000e-02, -3.7733425863e-02, 3.3290956531e+00
3.0000000000e-02, -4.7428159964e-02, 3.3282202256e+00
3.1000000000e-02, -5.8248443689e-02, 3.3267244952e+00
3.2000000000e-02, -4.9989410665e-02, 3.3275699080e+00
3.3000000000e-02, -3.3816513169e-02, 3.3234879147e+00
3.4000000000e-02, -2.4041739984e-02, 3.3191407920e+00
3.5000000000e-02, -3.0930103687e-02, 3.3196060191e+00
3.6000000000e-02, -4.2670836883e-02, 3.3190457455e+00
3.7000000000e-02, -3.3796503398e-02, 3.3193959165e+00
3.8000000000e-02, -2.4997206554e-02, 3.3246834985e+00
3.9000000000e-02, -8.4441234067e-03, 3.3287304748e+00
4.0000000000e-02, -1.0545149373e-02, 3.3310916277e+00
4.1000000000e-02, -2.5292350678e-02, 3.3353837236e+00
4.2000000000e-02, -4.3181086046e-02, 3.3341731325e+00
4.3000000000e-02, -3.7858486932e-02, 3.3303712760e+00
4.4000000000e-02, -2.4501964719e-02, 3.3263142949e+00
4.5000000000e-02, -2.6552966257e-02, 3.3212868399e+00
4.6000000000e-02, -3.8563831364e-02, 3.3179902301e+00
4.7000000000e-02, -5.1300050673e-02, 3.3182503571e+00
