% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 07:33:31 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -2.9509409938e-02, 1.1214376167e+00
1.0000000000e-03, -2.6913142137e-02, 1.1231784668e+00
2.0000000000e-03, -3.7748433191e-02, 1.1255496247e+00
3.0000000000e-03, -4.8633748673e-02, 1.1257297126e+00
4.0000000000e-03, -5.3626186564e-02, 1.1267652183e+00
5.0000000000e-03, -4.2820910166e-02, 1.1274905725e+00
6.0000000000e-03, -2.5402404419e-02, 1.1276856678e+00
7.0000000000e-03, -1.9649595226e-02, 1.1271203917e+00
8.0000000000e-03, -2.8353845657e-02, 1.1256846907e+00
9.0000000000e-03, -4.2400704973e-02, 1.1240038699e+00
1.0000000000e-02, -2.9229273143e-02, 1.1225981835e+00
1.1000000000e-02, -2.1265384243e-02, 1.1214376167e+00
1.2000000000e-02, -9.7247487574e-03, 1.1227232445e+00
1.3000000000e-02, -1.8749155526e-02, 1.1227132396e+00
1.4000000000e-02, -3.5402287529e-02, 1.1240438894e+00
1.5000000000e-02, -4.7047974313e-02, 1.1251094097e+00
1.6000000000e-02, -3.9994529998e-02, 1.1262749789e+00
1.7000000000e-02, -2.7048208092e-02, 1.1265200986e+00
1.8000000000e-02, -3.2495868276e-02, 1.1261249056e+00
1.9000000000e-02, -3.9089087855e-02, 1.1258197566e+00
2.0000000000e-02, -5.2125453731e-02, 1.1235936696e+00
2.1000000000e-02, -5.2185483044e-02, 1.1224831273e+00
2.2000000000e-02, -3.9874471371e-02, 1.1220729270e+00
2.3000000000e-02, -2.2355916768e-02, 1.1215526729e+00
2.4000000000e-02, -2.3106283184e-02, 1.1225581639e+00
2.5000000000e-02, -3.7578350137e-02, 1.1230734155e+00
2.6000000000e-02, -4.0204632594e-02, 1.1237137282e+00
2.7000000000e-02, -2.8739033751e-02, 1.1252694879e+00
2.8000000000e-02, -1.6618114903e-02, 1.1258847884e+00
2.9000000000e-02, -1.2591148468e-02, 1.1262099471e+00
3.0000000000e-02, -2.4526976933e-02, 1.1257747346e+00
3.1000000000e-02, -3.9569322362e-02, 1.1255746369e+00
3.2000000000e-02, -4.6027475986e-02, 1.1246241728e+00
3.3000000000e-02, -3.7748433191e-02, 1.1238688039e+00
3.4000000000e-02, -2.5957675567e-02, 1.1220479148e+00
3.5000000000e-02, -3.7608364793e-02, 1.1201970109e+00
3.6000000000e-02, -4.4536748039e-02, 1.1196467422e+00
3.7000000000e-02, -5.5061887640e-02, 1.1206572357e+00
3.8000000000e-02, -4.8868863483e-02, 1.1222179978e+00
3.9000000000e-02, -3.3566391030e-02, 1.1229583593e+00
4.0000000000e-02, -1.9549546370e-02, 1.1239988674e+00
4.1000000000e-02, -2.7183274047e-02, 1.1251994537e+00
4.2000000000e-02, -4.1545287258e-02, 1.1259148030e+00
4.3000000000e-02, -3.5127153176e-02, 1.1256946955e+00
4.4000000000e-02, -2.7988667334e-02, 1.1253045050e+00
4.5000000000e-02, -1.2961329234e-02, 1.1237287355e+00
4.6000000000e-02, -1.5682658104e-02, 1.1227132396e+00
4.7000000000e-02, -2.8734031308e-02, 1.1211774897e+00
4.8000000000e-02, -4.5092019187e-02, 1.1203420818e+00
4.9000000000e-02, -4.2080548636e-02, 1.1202420329e+00
5.0000000000e-02, -3.0289791011e-02, 1.1201569914e+00
5.1000000000e-02, -2.7678515882e-02, 1.1199769035e+00
5.2000000000e-02, -3.8808951060e-02, 1.1216227071e+00
5.3000000000e-02, -4.7483186834e-02, 1.1211124580e+00
5.4000000000e-02, -5.3075917858e-02, 1.1229483545e+00
5.5000000000e-02, -4.4446704069e-02, 1.1236436940e+00
5.6000000000e-02, -2.7323342445e-02, 1.1236336891e+00
5.7000000000e-02, -2.1090298746e-02, 1.1238738064e+00
5.8000000000e-02, -3.0369830096e-02, 1.1241389358e+00
5.9000000000e-02, -4.1340187105e-02, 1.1223280516e+00
6.0000000000e-02, -3.1675467661e-02, 1.1215776851e+00
6.1000000000e-02, -2.3686566547e-02, 1.1201419841e+00
6.2000000000e-02, -1.0560156701e-02, 1.1201269767e+00
6.3000000000e-02, -1.9539541485e-02, 1.1205621893e+00
6.4000000000e-02, -3.3546381259e-02, 1.1210424238e+00
6.5000000000e-02, -4.6232576140e-02, 1.1218778317e+00
6.6000000000e-02, -3.9289185566e-02, 1.1228683154e+00
6.7000000000e-02, -2.7223293589e-02, 1.1240889114e+00
6.8000000000e-02, -3.2060655754e-02, 1.1234285890e+00
6.9000000000e-02, -3.9619346790e-02, 1.1236236842e+00
7.0000000000e-02, -5.1460128841e-02, 1.1228533080e+00
7.1000000000e-02, -5.0529674485e-02, 1.1225881786e+00
7.2000000000e-02, -3.6837988606e-02, 1.1213775874e+00
7.3000000000e-02, -2.0454988513e-02, 1.1213925948e+00
7.4000000000e-02, -2.2591031578e-02, 1.1210574311e+00
7.5000000000e-02, -3.4101652407e-02, 1.1195566983e+00
7.6000000000e-02, -3.9789429844e-02, 1.1198718522e+00
7.7000000000e-02, -2.8223782145e-02, 1.1209173627e+00
7.8000000000e-02, -1.6683146659e-02, 1.1213475728e+00
7.9000000000e-02, -1.3106400074e-02, 1.1228983300e+00
8.0000000000e-02, -2.4496962276e-02, 1.1242089700e+00
8.1000000000e-02, -4.0559806032e-02, 1.1244040653e+00
8.2000000000e-02, -4.7593240575e-02, 1.1242689994e+00
8.3000000000e-02, -3.6447798069e-02, 1.1226281981e+00
8.4000000000e-02, -2.4987201668e-02, 1.1215276607e+00
8.5000000000e-02, -3.6462805398e-02, 1.1195366885e+00
8.6000000000e-02, -4.2060538864e-02, 1.1190114320e+00
8.7000000000e-02, -5.1390094643e-02, 1.1183961315e+00
8.8000000000e-02, -4.3906440249e-02, 1.1194166299e+00
8.9000000000e-02, -3.0139717728e-02, 1.1204021111e+00
9.0000000000e-02, -1.8293933234e-02, 1.1217977926e+00
9.1000000000e-02, -2.4852135713e-02, 1.1231434497e+00
9.2000000000e-02, -3.8939014572e-02, 1.1241939627e+00
9.3000000000e-02, -3.6382766313e-02, 1.1230984277e+00
9.4000000000e-02, -2.6813093282e-02, 1.1236336891e+00
9.5000000000e-02, -1.4662159778e-02, 1.1237137282e+00
9.6000000000e-02, -1.5517577493e-02, 1.1231984766e+00
9.7000000000e-02, -2.8483909169e-02, 1.1229233422e+00
9.8000000000e-02, -4.5627280564e-02, 1.1219028439e+00
9.9000000000e-02, -4.2295653675e-02, 1.1203520867e+00
1.0000000000e-01, -2.9594451466e-02, 1.1193716079e+00
1.0100000000e-01, -2.5367387319e-02, 1.1187913245e+00
1.0200000000e-01, -3.7403264640e-02, 1.1190314418e+00
1.0300000000e-01, -4.6362639652e-02, 1.1197718033e+00
1.0400000000e-01, -5.1154979832e-02, 1.1210474262e+00
1.0500000000e-01, -4.0364710763e-02, 1.1231884717e+00
1.0600000000e-01, -2.5157284723e-02, 1.1241039187e+00
1.0700000000e-01, -1.8343957661e-02, 1.1252294684e+00
1.0800000000e-01, -2.7683518325e-02, 1.1257347151e+00
1.0900000000e-01, -4.1220128478e-02, 1.1245091166e+00
1.1000000000e-01, -3.2610924460e-02, 1.1224080906e+00
1.1100000000e-01, -2.4376903650e-02, 1.1202820525e+00
1.1200000000e-01, -1.2336023887e-02, 1.1204621404e+00
1.1300000000e-01, -1.7333464220e-02, 1.1198468399e+00
1.1400000000e-01, -3.1510387049e-02, 1.1196967667e+00
1.1500000000e-01, -4.6222571254e-02, 1.1207772943e+00
1.1600000000e-01, -3.8198653041e-02, 1.1210324189e+00
1.1700000000e-01, -2.3646547004e-02, 1.1210524286e+00
1.1800000000e-01, -2.9109214516e-02, 1.1217327609e+00
1.1900000000e-01, -3.7938526017e-02, 1.1224531126e+00
1.2000000000e-01, -5.1600197239e-02, 1.1227982812e+00
1.2100000000e-01, -5.0659737997e-02, 1.1231134351e+00
1.2200000000e-01, -3.6817978835e-02, 1.1242239774e+00
1.2300000000e-01, -2.0214871260e-02, 1.1224481102e+00
1.2400000000e-01, -2.2450963181e-02, 1.1209723896e+00
1.2500000000e-01, -3.6132644174e-02, 1.1205521844e+00
1.2600000000e-01, -3.8919004801e-02, 1.1201369816e+00
1.2700000000e-01, -2.7618486569e-02, 1.1192115297e+00
1.2800000000e-01, -1.8814187282e-02, 1.1192315395e+00
