-6.003964728008529392e-07,3.663898562081154692e-02
-5.988183478008529728e-07,3.648676150598004209e-02
-5.972402228008529006e-07,3.636507143623136235e-02
-5.956620978008529342e-07,3.633150762695812330e-02
-5.940839728008529679e-07,3.641981924982057306e-02
-5.925058478008528956e-07,3.662192190707533324e-02
-5.909277228008529293e-07,3.688222009387835676e-02
-5.893495978008529629e-07,3.710887304903950218e-02
-5.877714728008528907e-07,3.719968934168226687e-02
-5.861933478008529243e-07,3.707513175327119964e-02
-5.846152228008529580e-07,3.670767533917466963e-02
-5.830370978008529916e-07,3.613716880931307912e-02
-5.814589728008529193e-07,3.546573216900689163e-02
-5.798808478008529530e-07,3.483259331375689744e-02
-5.783027228008529866e-07,3.437602673586091090e-02
-5.767245978008529144e-07,3.419503813695597139e-02
-5.751464728008529480e-07,3.432213091223455803e-02
-5.735683478008529817e-07,3.471739213206154889e-02
-5.719902228008529094e-07,3.528551140683674342e-02
-5.704120978008529431e-07,3.591002286429195722e-02
-5.688339728008529767e-07,3.649283732412939713e-02
-5.672558478008529045e-07,3.698524621412645902e-02
-5.656777228008529381e-07,3.739977513070195242e-02
-5.640995978008529717e-07,3.779842660805569909e-02
-5.625214728008528995e-07,3.826139733267022724e-02
-5.609433478008529331e-07,3.884724007574767712e-02
-5.593652228008529668e-07,3.955908089029037261e-02
-5.577870978008528945e-07,4.032928268958996948e-02
-5.562089728008529282e-07,4.102915184024202855e-02
-5.546308478008529618e-07,4.150198611095676227e-02
-5.530527228008529954e-07,4.160867338136878257e-02
-5.514745978008529232e-07,4.127306048812375699e-02
-5.498964728008529568e-07,4.051109664881483857e-02
-5.483183478008529905e-07,3.943447628778914971e-02
-5.467402228008529182e-07,3.822687468384629306e-02
-5.451620978008529519e-07,3.709931003612555039e-02
-5.435839728008529855e-07,3.623809853673808784e-02
-5.420058478008529133e-07,3.575944904380715106e-02
-5.404277228008529469e-07,3.568394075755060985e-02
-5.388495978008529806e-07,3.593743613356593231e-02
-5.372714728008529083e-07,3.637715071925502752e-02
-5.356933478008529420e-07,3.683443805849338781e-02
-5.341152228008529756e-07,3.716157683603341783e-02
-5.325370978008529033e-07,3.726968439144664330e-02
-5.309589728008529370e-07,3.714749324405240000e-02
-5.293808478008529706e-07,3.685716897875940257e-02
-5.278027228008528984e-07,3.650931008844141706e-02
-5.262245978008529320e-07,3.622568439057548273e-02
-5.246464728008529657e-07,3.610075785020733230e-02
-5.230683478008528934e-07,3.617316168134786236e-02
-5.214902228008529271e-07,3.641497248956056254e-02
-5.199120978008529607e-07,3.674162568047516925e-02
-5.183339728008528885e-07,3.703895299894868764e-02
-5.167558478008529221e-07,3.719981401588787207e-02
-5.151777228008529557e-07,3.715925981947149070e-02
-5.135995978008529894e-07,3.691754438406336797e-02
-5.120214728008529171e-07,3.654423402426940776e-02
-5.104433478008529508e-07,3.616078799841804248e-02
-5.088652228008529844e-07,3.590643567727876129e-02
-5.072870978008529122e-07,3.589662999299259027e-02
-5.057089728008529458e-07,3.618627492504040977e-02
-5.041308478008529794e-07,3.674924524962416839e-02
-5.025527228008529072e-07,3.748069591638143738e-02
-5.009745978008529408e-07,3.822316716476038129e-02
-4.993964728008529745e-07,3.880921740430170325e-02
-4.978183478008529022e-07,3.910798875485464038e-02
-4.962402228008529359e-07,3.906182010756886064e-02
-4.946620978008529695e-07,3.870145358185225065e-02
-4.930839728008530032e-07,3.813459851404352868e-02
-4.915058478008529309e-07,3.751138057324882036e-02
-4.899277228008529646e-07,3.697768959537175992e-02
-4.883495978008529982e-07,3.663184733575494678e-02
-4.867714728008529259e-07,3.649860104054192256e-02
-4.851933478008529596e-07,3.652900796835652220e-02
-4.836152228008529932e-07,3.662598400730018161e-02
-4.820370978008529210e-07,3.668619522246491238e-02
-4.804589728008529546e-07,3.664308348189521114e-02
-4.788808478008529883e-07,3.649528256268524257e-02
-4.773027228008529160e-07,3.630959900078643138e-02
-4.757245978008528967e-07,3.619678326595084789e-02
-4.741464728008529833e-07,3.626811601505262189e-02
-4.725683478008529111e-07,3.658877015444324948e-02
-4.709902228008528918e-07,3.714438061264339896e-02
-4.694120978008529783e-07,3.783484563380257182e-02
