% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+04 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-29 T 08:03:35 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -3.3879043704e-02, 6.8441135795e-01
1.0000000000e-04, -3.3070836542e-02, 6.8430955042e-01
2.0000000000e-04, -3.2747436433e-02, 6.8465581326e-01
3.0000000000e-04, -3.2127211692e-02, 6.8484360027e-01
4.0000000000e-04, -3.1254715325e-02, 6.8469254995e-01
5.0000000000e-04, -2.9988276589e-02, 6.8465249132e-01
6.0000000000e-04, -2.8316171010e-02, 6.8489772826e-01
7.0000000000e-04, -2.6137568099e-02, 6.8459816792e-01
8.0000000000e-04, -2.4814656474e-02, 6.8465776734e-01
9.0000000000e-04, -2.3033513275e-02, 6.8442874925e-01
1.0000000000e-03, -1.9259404689e-02, 6.8428160709e-01
1.1000000000e-03, -1.6969419264e-02, 6.8437892023e-01
1.2000000000e-03, -1.4093991707e-02, 6.8417999497e-01
1.3000000000e-03, -1.1977333107e-02, 6.8421575462e-01
1.4000000000e-03, -1.1134147928e-02, 6.8429880299e-01
1.5000000000e-03, -1.0815828425e-02, 6.8416494856e-01
1.6000000000e-03, -1.1810259335e-02, 6.8411394709e-01
1.7000000000e-03, -1.2257157250e-02, 6.8434941364e-01
1.8000000000e-03, -1.2534831906e-02, 6.8377022456e-01
1.9000000000e-03, -1.2341964288e-02, 6.8413583278e-01
2.0000000000e-03, -1.1211920281e-02, 6.8369421088e-01
2.1000000000e-03, -9.3440159642e-03, 6.8368776242e-01
2.2000000000e-03, -1.0699169896e-02, 6.8384018060e-01
2.3000000000e-03, -1.3138251565e-02, 6.8330671697e-01
2.4000000000e-03, -1.5169126088e-02, 6.8345698566e-01
2.5000000000e-03, -1.6859209196e-02, 6.8341888112e-01
2.6000000000e-03, -1.8932487238e-02, 6.8401448446e-01
2.7000000000e-03, -2.0090865393e-02, 6.8352987282e-01
2.8000000000e-03, -2.1093698843e-02, 6.8363285279e-01
2.9000000000e-03, -2.1859697894e-02, 6.8338742044e-01
3.0000000000e-03, -2.3398730679e-02, 6.8340363930e-01
3.1000000000e-03, -2.4605179183e-02, 6.8379816789e-01
3.2000000000e-03, -2.5963655049e-02, 6.8385737649e-01
3.3000000000e-03, -2.6369126485e-02, 6.8364027829e-01
3.4000000000e-03, -2.6605765478e-02, 6.8313593045e-01
3.5000000000e-03, -2.7848950671e-02, 6.8321331198e-01
3.6000000000e-03, -2.9242990779e-02, 6.8334892508e-01
3.7000000000e-03, -3.1427846743e-02, 6.8334247662e-01
3.8000000000e-03, -3.4193845864e-02, 6.8342044438e-01
3.9000000000e-03, -3.6414070662e-02, 6.8342357091e-01
4.0000000000e-03, -3.7173035027e-02, 6.8331687818e-01
4.1000000000e-03, -3.6885785383e-02, 6.8364184156e-01
4.2000000000e-03, -3.7279141528e-02, 6.8334521233e-01
4.3000000000e-03, -3.7365316421e-02, 6.8282640430e-01
4.4000000000e-03, -3.7682463477e-02, 6.8302786987e-01
4.5000000000e-03, -3.7413777586e-02, 6.8307339991e-01
4.6000000000e-03, -3.7449537235e-02, 6.8343607701e-01
4.7000000000e-03, -3.6450611943e-02, 6.8333680979e-01
4.8000000000e-03, -3.4909429671e-02, 6.8325278438e-01
4.9000000000e-03, -3.4357793110e-02, 6.8348297492e-01
5.0000000000e-03, -3.4420323645e-02, 6.8360764517e-01
5.1000000000e-03, -3.3634197579e-02, 6.8364399104e-01
5.2000000000e-03, -3.2977040740e-02, 6.8376709803e-01
5.3000000000e-03, -3.2736688998e-02, 6.8397110390e-01
5.4000000000e-03, -3.2486957675e-02, 6.8373075216e-01
5.5000000000e-03, -3.1899170648e-02, 6.8337647760e-01
5.6000000000e-03, -3.1747534102e-02, 6.8331961389e-01
5.7000000000e-03, -3.0631168649e-02, 6.8327818741e-01
5.8000000000e-03, -2.9640450490e-02, 6.8345952597e-01
5.9000000000e-03, -2.8474646834e-02, 6.8343685865e-01
6.0000000000e-03, -2.7775086477e-02, 6.8352205650e-01
6.1000000000e-03, -2.6438105482e-02, 6.8328522210e-01
6.2000000000e-03, -2.4985638405e-02, 6.8312049322e-01
6.3000000000e-03, -2.2989351085e-02, 6.8388551523e-01
6.4000000000e-03, -2.0447094033e-02, 6.8388063003e-01
6.5000000000e-03, -1.7574011371e-02, 6.8393964323e-01
6.6000000000e-03, -1.5559160298e-02, 6.8379347810e-01
6.7000000000e-03, -1.5150562335e-02, 6.8371668279e-01
6.8000000000e-03, -1.5738153954e-02, 6.8377081078e-01
6.9000000000e-03, -1.7770591740e-02, 6.8386656066e-01
7.0000000000e-03, -1.8430484289e-02, 6.8349880296e-01
7.1000000000e-03, -2.0099854157e-02, 6.8354941361e-01
7.2000000000e-03, -2.2171959751e-02, 6.8349958459e-01
7.3000000000e-03, -2.2573523029e-02, 6.8348160706e-01
7.4000000000e-03, -2.3194529402e-02, 6.8389567644e-01
7.5000000000e-03, -2.2284123898e-02, 6.8416807509e-01
7.6000000000e-03, -2.3817685261e-02, 6.8447760123e-01
7.7000000000e-03, -2.5728383913e-02, 6.8439338042e-01
7.8000000000e-03, -2.7106205163e-02, 6.8414697103e-01
7.9000000000e-03, -2.7899952138e-02, 6.8445376147e-01
8.0000000000e-03, -2.8978213046e-02, 6.8406607215e-01
8.1000000000e-03, -3.0686664499e-02, 6.8410691241e-01
8.2000000000e-03, -3.1252565838e-02, 6.8411609658e-01
8.3000000000e-03, -3.1424915624e-02, 6.8385503160e-01
8.4000000000e-03, -3.2103567334e-02, 6.8410280884e-01
8.5000000000e-03, -3.2711676784e-02, 6.8350994121e-01
8.6000000000e-03, -3.2716952798e-02, 6.8398829980e-01
8.7000000000e-03, -3.3103469665e-02, 6.8427672189e-01
8.8000000000e-03, -3.3826869789e-02, 6.8424956019e-01
8.9000000000e-03, -3.4114901064e-02, 6.8454462615e-01
9.0000000000e-03, -3.5683440446e-02, 6.8447799205e-01
9.1000000000e-03, -3.6980167409e-02, 6.8432342438e-01
9.2000000000e-03, -3.8880314032e-02, 6.8488678542e-01
9.3000000000e-03, -4.1876308277e-02, 6.8392674630e-01
9.4000000000e-03, -4.4792966905e-02, 6.8469391780e-01
9.5000000000e-03, -4.6948707089e-02, 6.8393378099e-01
9.6000000000e-03, -4.8982903546e-02, 6.8434335599e-01
9.7000000000e-03, -4.9580070152e-02, 6.8373485573e-01
9.8000000000e-03, -4.9662336887e-02, 6.8418409854e-01
9.9000000000e-03, -5.1284027223e-02, 6.8375126999e-01
1.0000000000e-02, -5.2948707302e-02, 6.8437344881e-01
1.0100000000e-02, -5.3234784498e-02, 6.8386851474e-01
1.0200000000e-02, -5.3129459629e-02, 6.8459074242e-01
1.0300000000e-02, -5.1674256841e-02, 6.8415127001e-01
1.0400000000e-02, -5.2450612511e-02, 6.8479904726e-01
1.0500000000e-02, -5.3196093730e-02, 6.8414872970e-01
1.0600000000e-02, -5.3277969648e-02, 6.8451824608e-01
1.0700000000e-02, -5.1546850877e-02, 6.8376748885e-01
1.0800000000e-02, -4.9335028619e-02, 6.8411355628e-01
1.0900000000e-02, -4.7295751556e-02, 6.8350505601e-01
1.1000000000e-02, -4.5961310864e-02, 6.8392147029e-01
1.1100000000e-02, -4.4016415827e-02, 6.8335732762e-01
1.1200000000e-02, -4.2437324418e-02, 6.8388610146e-01
1.1300000000e-02, -4.1872204710e-02, 6.8331570574e-01
1.1400000000e-02, -4.0989156315e-02, 6.8388356115e-01
1.1500000000e-02, -3.9838789885e-02, 6.8364868083e-01
1.1600000000e-02, -3.8133660367e-02, 6.8354472382e-01
1.1700000000e-02, -3.7162287591e-02, 6.8417960415e-01
1.1800000000e-02, -3.5679923103e-02, 6.8429430860e-01
1.1900000000e-02, -3.3838789672e-02, 6.8435117231e-01
1.2000000000e-02, -3.1403420753e-02, 6.8325923285e-01
1.2100000000e-02, -2.9567172520e-02, 6.8386245710e-01
1.2200000000e-02, -2.6687836804e-02, 6.8312752791e-01
1.2300000000e-02, -2.5919883675e-02, 6.8379992656e-01
1.2400000000e-02, -2.5772350695e-02, 6.8318419620e-01
1.2500000000e-02, -2.6104934976e-02, 6.8337354648e-01
1.2600000000e-02, -2.4894382906e-02, 6.8373348787e-01
1.2700000000e-02, -2.4455692123e-02, 6.8379855871e-01
1.2800000000e-02, -2.3613288576e-02, 6.8436582790e-01
1.2900000000e-02, -2.4359551426e-02, 6.8376143120e-01
1.3000000000e-02, -2.3118320312e-02, 6.8420891534e-01
1.3100000000e-02, -2.2685882583e-02, 6.8455771848e-01
1.3200000000e-02, -2.4901222183e-02, 6.8375185622e-01
1.3300000000e-02, -2.7261945276e-02, 6.8391951621e-01
1.3400000000e-02, -2.9154666399e-02, 6.8389079125e-01
1.3500000000e-02, -2.9448559912e-02, 6.8366275020e-01
1.3600000000e-02, -3.0452956625e-02, 6.8370534913e-01
1.3700000000e-02, -3.0627260491e-02, 6.8333876387e-01
1.3800000000e-02, -3.0663606364e-02, 6.8350232030e-01
1.3900000000e-02, -3.0929947361e-02, 6.8374970673e-01
1.4000000000e-02, -3.2389839938e-02, 6.8405180737e-01
