% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+04 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-29 T 08:00:50 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -2.1758671998e-02, 1.6878652284e+00
1.0000000000e-04, -2.2938545025e-02, 1.6881108562e+00
2.0000000000e-04, -2.3697118574e-02, 1.6875205289e+00
3.0000000000e-04, -2.5110113251e-02, 1.6869761224e+00
4.0000000000e-04, -2.6992477753e-02, 1.6865507194e+00
5.0000000000e-04, -2.8068784582e-02, 1.6861825708e+00
6.0000000000e-04, -2.8205765534e-02, 1.6853071433e+00
7.0000000000e-04, -2.6000782554e-02, 1.6847107584e+00
8.0000000000e-04, -2.6116854859e-02, 1.6841366499e+00
9.0000000000e-04, -2.8392380099e-02, 1.6846882865e+00
1.0000000000e-03, -2.9661749954e-02, 1.6848686480e+00
1.1000000000e-03, -2.9372350823e-02, 1.6849905825e+00
1.2000000000e-03, -2.9625599488e-02, 1.6859043100e+00
1.3000000000e-03, -2.9648853031e-02, 1.6862538947e+00
1.4000000000e-03, -3.0358183784e-02, 1.6865800305e+00
1.5000000000e-03, -3.0748217994e-02, 1.6865364546e+00
1.6000000000e-03, -3.1509722662e-02, 1.6857083158e+00
1.7000000000e-03, -3.1843870207e-02, 1.6850863324e+00
1.8000000000e-03, -3.2640939116e-02, 1.6850447105e+00
1.9000000000e-03, -3.4718711540e-02, 1.6843873583e+00
2.0000000000e-03, -3.5540792663e-02, 1.6839068502e+00
2.1000000000e-03, -3.8236054117e-02, 1.6836713836e+00
2.2000000000e-03, -4.0485199287e-02, 1.6836002552e+00
2.3000000000e-03, -4.3256865238e-02, 1.6844801770e+00
2.4000000000e-03, -4.5846997230e-02, 1.6843963470e+00
2.5000000000e-03, -4.7646313367e-02, 1.6854834013e+00
2.6000000000e-03, -4.7987691004e-02, 1.6852369919e+00
2.7000000000e-03, -4.8502981692e-02, 1.6859777833e+00
2.8000000000e-03, -5.0061750677e-02, 1.6856733378e+00
2.9000000000e-03, -5.2310895848e-02, 1.6861536505e+00
3.0000000000e-03, -5.2307573913e-02, 1.6853608805e+00
3.1000000000e-03, -5.0733563110e-02, 1.6853604897e+00
3.2000000000e-03, -5.0572351575e-02, 1.6844707974e+00
3.3000000000e-03, -4.8959063780e-02, 1.6847252186e+00
3.4000000000e-03, -4.5907964502e-02, 1.6844809587e+00
3.5000000000e-03, -4.3346948290e-02, 1.6852432450e+00
3.6000000000e-03, -4.2301711321e-02, 1.6855539436e+00
3.7000000000e-03, -4.0944994125e-02, 1.6861354775e+00
3.8000000000e-03, -3.8269468872e-02, 1.6866095371e+00
3.9000000000e-03, -3.6477187421e-02, 1.6875424146e+00
4.0000000000e-03, -3.4933660253e-02, 1.6887476906e+00
4.1000000000e-03, -3.4704446762e-02, 1.6885346960e+00
4.2000000000e-03, -3.4038691975e-02, 1.6887912666e+00
4.3000000000e-03, -3.2930729063e-02, 1.6882294688e+00
4.4000000000e-03, -3.2628237602e-02, 1.6877673291e+00
4.5000000000e-03, -3.1191793975e-02, 1.6872676710e+00
4.6000000000e-03, -2.9628921423e-02, 1.6871002064e+00
4.7000000000e-03, -2.7573425502e-02, 1.6875650819e+00
4.8000000000e-03, -2.5659209509e-02, 1.6877386041e+00
4.9000000000e-03, -2.3652174752e-02, 1.6885982036e+00
5.0000000000e-03, -2.1610161978e-02, 1.6892635675e+00
5.1000000000e-03, -1.7511676244e-02, 1.6904475441e+00
5.2000000000e-03, -1.6331412402e-02, 1.6907979105e+00
5.3000000000e-03, -1.6426576059e-02, 1.6916350381e+00
5.4000000000e-03, -1.6513532584e-02, 1.6918939535e+00
5.5000000000e-03, -1.6617294190e-02, 1.6914918040e+00
5.6000000000e-03, -1.6924280034e-02, 1.6912371875e+00
5.7000000000e-03, -1.8024622037e-02, 1.6907232647e+00
5.8000000000e-03, -1.8601075404e-02, 1.6900041635e+00
5.9000000000e-03, -1.8915095933e-02, 1.6902368944e+00
6.0000000000e-03, -1.8943430081e-02, 1.6898200893e+00
6.1000000000e-03, -1.9441915688e-02, 1.6913087068e+00
6.2000000000e-03, -1.8318124734e-02, 1.6920268309e+00
6.3000000000e-03, -1.9693991906e-02, 1.6924328886e+00
6.4000000000e-03, -2.2374793173e-02, 1.6932223366e+00
6.5000000000e-03, -2.3505227996e-02, 1.6936735335e+00
6.6000000000e-03, -2.4607133262e-02, 1.6938714817e+00
6.7000000000e-03, -2.5433708768e-02, 1.6939926346e+00
6.8000000000e-03, -2.6835369785e-02, 1.6933450528e+00
6.9000000000e-03, -2.7779385451e-02, 1.6927090000e+00
7.0000000000e-03, -2.9235174462e-02, 1.6922783209e+00
7.1000000000e-03, -3.1487055343e-02, 1.6926536995e+00
7.2000000000e-03, -3.3185150176e-02, 1.6934157904e+00
7.3000000000e-03, -3.4757402308e-02, 1.6936618090e+00
7.4000000000e-03, -3.5787983683e-02, 1.6939717260e+00
7.5000000000e-03, -3.6857255827e-02, 1.6948778325e+00
7.6000000000e-03, -3.8672204597e-02, 1.6955005975e+00
7.7000000000e-03, -4.0470739101e-02, 1.6952197964e+00
7.8000000000e-03, -4.2752126578e-02, 1.6954857465e+00
7.9000000000e-03, -4.4231755356e-02, 1.6954353313e+00
8.0000000000e-03, -4.3988081678e-02, 1.6953616625e+00
8.1000000000e-03, -4.3639473947e-02, 1.6949585360e+00
8.2000000000e-03, -4.2963362541e-02, 1.6946945399e+00
8.3000000000e-03, -4.2559845184e-02, 1.6941290293e+00
8.4000000000e-03, -4.1890182239e-02, 1.6942304461e+00
8.5000000000e-03, -4.1255692720e-02, 1.6944489121e+00
8.6000000000e-03, -4.0661848048e-02, 1.6952440269e+00
8.7000000000e-03, -3.9041720975e-02, 1.6958152043e+00
8.8000000000e-03, -3.8088130321e-02, 1.6959762204e+00
8.9000000000e-03, -3.6422864019e-02, 1.6961206269e+00
9.0000000000e-03, -3.4924085265e-02, 1.6960580963e+00
9.1000000000e-03, -3.4542649003e-02, 1.6955451505e+00
