% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+04 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-29 T 07:59:32 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -4.1939425035e-02, 5.6038516889e-01
1.0000000000e-04, -4.0762873943e-02, 5.6072166133e-01
2.0000000000e-04, -4.0066049297e-02, 5.6046704481e-01
3.0000000000e-04, -3.9153298898e-02, 5.6059327832e-01
4.0000000000e-04, -3.7571471778e-02, 5.6050925292e-01
5.0000000000e-04, -3.5358477073e-02, 5.6063314154e-01
6.0000000000e-04, -3.4146947963e-02, 5.6030602868e-01
7.0000000000e-04, -3.3023938641e-02, 5.6058233548e-01
8.0000000000e-04, -3.2157109104e-02, 5.6075742098e-01
9.0000000000e-04, -3.0100636144e-02, 5.6084007853e-01
1.0000000000e-03, -2.7233806536e-02, 5.6116445567e-01
1.1000000000e-03, -2.5404788395e-02, 5.6090241365e-01
1.2000000000e-03, -2.3435662776e-02, 5.6055263347e-01
1.3000000000e-03, -2.2970201108e-02, 5.6040334182e-01
1.4000000000e-03, -2.3266634924e-02, 5.6064467061e-01
1.5000000000e-03, -2.4034978870e-02, 5.6080646836e-01
1.6000000000e-03, -2.4433611028e-02, 5.6054129982e-01
1.7000000000e-03, -2.4699365801e-02, 5.6090514936e-01
1.8000000000e-03, -2.4448266622e-02, 5.6068297056e-01
1.9000000000e-03, -2.4017978380e-02, 5.6127525197e-01
2.0000000000e-03, -2.4074060454e-02, 5.6114511029e-01
2.1000000000e-03, -2.4543234872e-02, 5.6145072828e-01
2.2000000000e-03, -2.5458720982e-02, 5.6087525195e-01
2.3000000000e-03, -2.6115096188e-02, 5.6086958512e-01
2.4000000000e-03, -2.6480313592e-02, 5.6069098228e-01
2.5000000000e-03, -2.6890474819e-02, 5.6054051818e-01
2.6000000000e-03, -2.7401466532e-02, 5.6091159783e-01
2.7000000000e-03, -2.7905618968e-02, 5.6077207657e-01
2.8000000000e-03, -2.8338447513e-02, 5.6091824169e-01
2.9000000000e-03, -2.9833318108e-02, 5.6095478298e-01
3.0000000000e-03, -3.1443674785e-02, 5.6088267745e-01
3.1000000000e-03, -3.2832634287e-02, 5.6056650744e-01
3.2000000000e-03, -3.3934734961e-02, 5.6083597496e-01
3.3000000000e-03, -3.4899463867e-02, 5.6095849573e-01
3.4000000000e-03, -3.5730924570e-02, 5.6076875464e-01
3.5000000000e-03, -3.7428628588e-02, 5.6076347862e-01
3.6000000000e-03, -3.9988276944e-02, 5.6079376685e-01
3.7000000000e-03, -4.3239473933e-02, 5.6096064521e-01
3.8000000000e-03, -4.5157011862e-02, 5.6069762615e-01
3.9000000000e-03, -4.3793650797e-02, 5.6079474389e-01
4.0000000000e-03, -4.3342649315e-02, 5.6091570139e-01
4.1000000000e-03, -4.4466635677e-02, 5.6062512981e-01
4.2000000000e-03, -4.4477383112e-02, 5.6094813911e-01
4.3000000000e-03, -4.3414950246e-02, 5.6087525195e-01
4.4000000000e-03, -4.1704935530e-02, 5.6094032279e-01
4.5000000000e-03, -4.0466049311e-02, 5.6070739655e-01
4.6000000000e-03, -3.9142942278e-02, 5.6063919918e-01
4.7000000000e-03, -3.7998633493e-02, 5.6062200329e-01
4.8000000000e-03, -3.7310797611e-02, 5.6045180299e-01
4.9000000000e-03, -3.6074647103e-02, 5.6068121189e-01
5.0000000000e-03, -3.5026479015e-02, 5.6030856898e-01
5.1000000000e-03, -3.4594822918e-02, 5.6007955090e-01
5.2000000000e-03, -3.3624817998e-02, 5.6045864226e-01
5.3000000000e-03, -3.2813679719e-02, 5.6035390362e-01
5.4000000000e-03, -3.2595799887e-02, 5.6018819770e-01
5.5000000000e-03, -3.2299952294e-02, 5.6023196908e-01
5.6000000000e-03, -3.1855594682e-02, 5.6075507608e-01
5.7000000000e-03, -3.1271324998e-02, 5.6052410392e-01
5.8000000000e-03, -3.1056180877e-02, 5.6083812445e-01
5.9000000000e-03, -3.0697216527e-02, 5.6066030324e-01
6.0000000000e-03, -2.8945970739e-02, 5.6056318550e-01
6.1000000000e-03, -2.7720958483e-02, 5.6073885722e-01
6.2000000000e-03, -2.5992966238e-02, 5.6061301452e-01
6.3000000000e-03, -2.4446703359e-02, 5.6065131447e-01
6.4000000000e-03, -2.2646800999e-02, 5.6042268721e-01
6.5000000000e-03, -1.9556033913e-02, 5.6065287774e-01
6.6000000000e-03, -1.5433708413e-02, 5.6064857876e-01
6.7000000000e-03, -1.2595799177e-02, 5.6024486600e-01
6.8000000000e-03, -1.3848559358e-02, 5.6041682497e-01
6.9000000000e-03, -1.5122814411e-02, 5.6064369357e-01
7.0000000000e-03, -1.4907279474e-02, 5.6061633646e-01
7.1000000000e-03, -1.4326136317e-02, 5.6037813420e-01
7.2000000000e-03, -1.4128383501e-02, 5.6072908683e-01
7.3000000000e-03, -1.5293405526e-02, 5.6086899890e-01
7.4000000000e-03, -1.4899072341e-02, 5.6082952650e-01
7.5000000000e-03, -1.5271910654e-02, 5.6044476830e-01
7.6000000000e-03, -1.5877675209e-02, 5.6067984403e-01
7.7000000000e-03, -1.6929946864e-02, 5.6044242341e-01
7.8000000000e-03, -1.8260479397e-02, 5.6036543269e-01
7.9000000000e-03, -1.9075135020e-02, 5.6048697641e-01
8.0000000000e-03, -2.0798046659e-02, 5.6083617037e-01
8.1000000000e-03, -2.2588374031e-02, 5.6087564277e-01
8.2000000000e-03, -2.3826283210e-02, 5.6083343466e-01
8.3000000000e-03, -2.4724378015e-02, 5.6071677613e-01
8.4000000000e-03, -2.5411041449e-02, 5.6034237455e-01
8.5000000000e-03, -2.6764241302e-02, 5.6066460221e-01
8.6000000000e-03, -2.8024231576e-02, 5.6090397692e-01
8.7000000000e-03, -2.9201368892e-02, 5.6094305850e-01
8.8000000000e-03, -3.0814461279e-02, 5.6067065986e-01
8.9000000000e-03, -3.2416806231e-02, 5.6076015669e-01
9.0000000000e-03, -3.4299366142e-02, 5.6036973166e-01
9.1000000000e-03, -3.6935809811e-02, 5.6061281911e-01
9.2000000000e-03, -4.0057842164e-02, 5.6031951182e-01
9.3000000000e-03, -4.2434002483e-02, 5.6032947763e-01
9.4000000000e-03, -4.1783684922e-02, 5.6027652208e-01
9.5000000000e-03, -4.2538350313e-02, 5.6059093343e-01
9.6000000000e-03, -4.4293699667e-02, 5.6065307315e-01
9.7000000000e-03, -4.5075331351e-02, 5.6029254553e-01
9.8000000000e-03, -4.5608599567e-02, 5.6067867158e-01
9.9000000000e-03, -4.6326332861e-02, 5.6074608732e-01
1.0000000000e-02, -4.6860968932e-02, 5.6083128517e-01
1.0100000000e-02, -4.6411921530e-02, 5.6063177368e-01
1.0200000000e-02, -4.6311872674e-02, 5.6031560367e-01
1.0300000000e-02, -4.4355839386e-02, 5.6066362517e-01
1.0400000000e-02, -4.2435370338e-02, 5.6063314154e-01
1.0500000000e-02, -4.1617783597e-02, 5.6037500767e-01
1.0600000000e-02, -3.9906791841e-02, 5.6052781667e-01
1.0700000000e-02, -3.9325844092e-02, 5.6078106533e-01
1.0800000000e-02, -3.8803323312e-02, 5.6090495396e-01
1.0900000000e-02, -3.8195213862e-02, 5.6072517867e-01
1.1000000000e-02, -3.7397363320e-02, 5.6043890606e-01
1.1100000000e-02, -3.6483831290e-02, 5.6044633157e-01
1.1200000000e-02, -3.5138447754e-02, 5.6068160270e-01
1.1300000000e-02, -3.4714217158e-02, 5.6084711321e-01
1.1400000000e-02, -3.3723108183e-02, 5.6044027392e-01
1.1500000000e-02, -3.2311090546e-02, 5.6024799253e-01
1.1600000000e-02, -3.1139424652e-02, 5.6067026904e-01
1.1700000000e-02, -2.8671813426e-02, 5.6066733792e-01
1.1800000000e-02, -2.6956718104e-02, 5.6066655629e-01
1.1900000000e-02, -2.5786224657e-02, 5.6078595053e-01
1.2000000000e-02, -2.4298193339e-02, 5.6050358609e-01
1.2100000000e-02, -2.2732389669e-02, 5.6053895492e-01
1.2200000000e-02, -1.9595310905e-02, 5.6055497837e-01
1.2300000000e-02, -1.9906595724e-02, 5.6065014203e-01
1.2400000000e-02, -2.1216415018e-02, 5.6050006874e-01
1.2500000000e-02, -2.3021397984e-02, 5.6049107998e-01
1.2600000000e-02, -2.4460968137e-02, 5.6070466084e-01
1.2700000000e-02, -2.5513239792e-02, 5.6063001501e-01
1.2800000000e-02, -2.5792282303e-02, 5.6064642928e-01
1.2900000000e-02, -2.6600489464e-02, 5.6043089434e-01
1.3000000000e-02, -2.7606644849e-02, 5.6039220357e-01
1.3100000000e-02, -2.8804690812e-02, 5.6007974631e-01
1.3200000000e-02, -2.9308257024e-02, 5.6000392803e-01
1.3300000000e-02, -2.9838398714e-02, 5.6024916497e-01
1.3400000000e-02, -3.1223840874e-02, 5.6039474387e-01
1.3500000000e-02, -3.2863313330e-02, 5.5992791435e-01
1.3600000000e-02, -3.2626478930e-02, 5.6012117278e-01
1.3700000000e-02, -3.2498291334e-02, 5.6002171015e-01
1.3800000000e-02, -3.2840255196e-02, 5.5954100667e-01
1.3900000000e-02, -3.2748804289e-02, 5.6015654162e-01
1.4000000000e-02, -3.2937568340e-02, 5.5990778734e-01
1.4100000000e-02, -3.3367074951e-02, 5.6003792901e-01
1.4200000000e-02, -3.4412116512e-02, 5.6027202770e-01
1.4300000000e-02, -3.6747045759e-02, 5.6006372286e-01
1.4400000000e-02, -3.9177920296e-02, 5.6034940924e-01
1.4500000000e-02, -4.0637617466e-02, 5.6005160757e-01
1.4600000000e-02, -4.2558281921e-02, 5.6020207166e-01
1.4700000000e-02, -4.4555155465e-02, 5.6017256507e-01
1.4800000000e-02, -4.5940988440e-02, 5.6006079174e-01
1.4900000000e-02, -4.7206645544e-02, 5.6036386942e-01
1.5000000000e-02, -5.0739816163e-02, 5.5992029344e-01
1.5100000000e-02, -5.3598047823e-02, 5.6017881812e-01
1.5200000000e-02, -5.4321057131e-02, 5.6008091875e-01
1.5300000000e-02, -5.4723792856e-02, 5.6042444588e-01
1.5400000000e-02, -5.4295849509e-02, 5.6052195443e-01
1.5500000000e-02, -5.3767271083e-02, 5.6042718159e-01
1.5600000000e-02, -5.2772644765e-02, 5.6051433352e-01
1.5700000000e-02, -5.2640158194e-02, 5.6005121675e-01
1.5800000000e-02, -5.3412996522e-02, 5.6028433840e-01
1.5900000000e-02, -5.3283636478e-02, 5.6017901353e-01
1.6000000000e-02, -5.2169225105e-02, 5.6082190559e-01
1.6100000000e-02, -5.0657354021e-02, 5.6028433840e-01
1.6200000000e-02, -4.9007329536e-02, 5.6104603847e-01
1.6300000000e-02, -4.6611042201e-02, 5.6032752355e-01
1.6400000000e-02, -4.5137080254e-02, 5.6053289727e-01
1.6500000000e-02, -4.4040646409e-02, 5.6033025926e-01
1.6600000000e-02, -4.3015731864e-02, 5.6048150499e-01
1.6700000000e-02, -4.1838985364e-02, 5.6035585770e-01
1.6800000000e-02, -4.1618369821e-02, 5.6024291192e-01
1.6900000000e-02, -4.0987006828e-02, 5.6044457289e-01
1.7000000000e-02, -3.9690279865e-02, 5.5980949715e-01
1.7100000000e-02, -3.8680997953e-02, 5.6032302917e-01
1.7200000000e-02, -3.7764730212e-02, 5.6001877903e-01
1.7300000000e-02, -3.6623352545e-02, 5.6060695688e-01
1.7400000000e-02, -3.5521056463e-02, 5.5997793878e-01
1.7500000000e-02, -3.3292233717e-02, 5.6025913078e-01
1.7600000000e-02, -2.8970592137e-02, 5.6022571602e-01
1.7700000000e-02, -2.6425990190e-02, 5.6052214984e-01
1.7800000000e-02, -2.6938935983e-02, 5.6055107021e-01
1.7900000000e-02, -2.7244553971e-02, 5.6054892072e-01
1.8000000000e-02, -2.6781241791e-02, 5.6023353234e-01
1.8100000000e-02, -2.6414656531e-02, 5.6095908195e-01
1.8200000000e-02, -2.5496434710e-02, 5.6025717670e-01
1.8300000000e-02, -2.5221886581e-02, 5.6092156363e-01
1.8400000000e-02, -2.5475135247e-02, 5.5999220356e-01
1.8500000000e-02, -2.5560333101e-02, 5.6057705946e-01
1.8600000000e-02, -2.5117734160e-02, 5.6086137799e-01
1.8700000000e-02, -2.6178212947e-02, 5.6035116791e-01
1.8800000000e-02, -2.7778408411e-02, 5.6047251623e-01
1.8900000000e-02, -2.8114900851e-02, 5.6054638042e-01
1.9000000000e-02, -2.8670054755e-02, 5.6041682497e-01
1.9100000000e-02, -2.9457744084e-02, 5.6059034720e-01
1.9200000000e-02, -2.9915975659e-02, 5.6043519331e-01
1.9300000000e-02, -3.0004690855e-02, 5.6060480739e-01
1.9400000000e-02, -2.9825501791e-02, 5.6126294127e-01
1.9500000000e-02, -3.0539326927e-02, 5.6091335650e-01
1.9600000000e-02, -3.1766293262e-02, 5.6045942390e-01
1.9700000000e-02, -3.2788081281e-02, 5.6023861295e-01
1.9800000000e-02, -3.3185540992e-02, 5.6067320016e-01
1.9900000000e-02, -3.4565511730e-02, 5.6070661492e-01
2.0000000000e-02, -3.6729849862e-02, 5.6045551574e-01
2.0100000000e-02, -3.9067710229e-02, 5.6052742585e-01
2.0200000000e-02, -4.1692624831e-02, 5.6045082595e-01
2.0300000000e-02, -4.3419249220e-02, 5.6081467550e-01
2.0400000000e-02, -4.4348413885e-02, 5.6065131447e-01
2.0500000000e-02, -4.6726528283e-02, 5.6089713764e-01
2.0600000000e-02, -4.8692527375e-02, 5.6075488067e-01
2.0700000000e-02, -4.8360138502e-02, 5.6052918452e-01
2.0800000000e-02, -4.7784271359e-02, 5.6028238432e-01
2.0900000000e-02, -4.6120763728e-02, 5.6012683961e-01
2.1000000000e-02, -4.4324378710e-02, 5.6012937992e-01
2.1100000000e-02, -4.2850025947e-02, 5.6024525681e-01
2.1200000000e-02, -4.0297021459e-02, 5.6013328808e-01
2.1300000000e-02, -3.8971764940e-02, 5.6031443122e-01
2.1400000000e-02, -3.8093015519e-02, 5.6036132912e-01
2.1500000000e-02, -3.7529654483e-02, 5.6034628271e-01
2.1600000000e-02, -3.6551051615e-02, 5.5999005407e-01
2.1700000000e-02, -3.5643186414e-02, 5.6033807558e-01
2.1800000000e-02, -3.5585150261e-02, 5.6049107998e-01
2.1900000000e-02, -3.5958379390e-02, 5.6041096273e-01
2.2000000000e-02, -3.5896239672e-02, 5.6059425536e-01
2.2100000000e-02, -3.6153591903e-02, 5.6036699595e-01
2.2200000000e-02, -3.5422375463e-02, 5.6060852014e-01
2.2300000000e-02, -3.5055985611e-02, 5.6035194954e-01
2.2400000000e-02, -3.3731119907e-02, 5.6031286796e-01
2.2500000000e-02, -3.2798437901e-02, 5.6042366425e-01
2.2600000000e-02, -3.2514510192e-02, 5.6053524217e-01
2.2700000000e-02, -3.2150660643e-02, 5.6030876439e-01
2.2800000000e-02, -3.0497509631e-02, 5.6015419672e-01
2.2900000000e-02, -2.9339522292e-02, 5.6018643903e-01
2.3000000000e-02, -2.7529849536e-02, 5.6011237943e-01
2.3100000000e-02, -2.3541183053e-02, 5.5996308778e-01
2.3200000000e-02, -1.8684709994e-02, 5.5997618011e-01
2.3300000000e-02, -1.7292233149e-02, 5.6006079174e-01
2.3400000000e-02, -1.6185442685e-02, 5.6021360073e-01
2.3500000000e-02, -1.5983000079e-02, 5.6008560854e-01
2.3600000000e-02, -1.5699463185e-02, 5.6002854943e-01
2.3700000000e-02, -1.5044260426e-02, 5.6035038628e-01
2.3800000000e-02, -1.5380752866e-02, 5.6051198863e-01
2.3900000000e-02, -1.6130923875e-02, 5.6035038628e-01
2.4000000000e-02, -1.6424621980e-02, 5.6031873019e-01
2.4100000000e-02, -1.5926136374e-02, 5.6037461686e-01
2.4200000000e-02, -1.5798535001e-02, 5.6021516399e-01
2.4300000000e-02, -1.5997069449e-02, 5.6026714250e-01
2.4400000000e-02, -1.6015437794e-02, 5.6045063054e-01
2.4500000000e-02, -1.7574011371e-02, 5.6064779713e-01
2.4600000000e-02, -1.9202736392e-02, 5.6049909170e-01
2.4700000000e-02, -2.1335418442e-02, 5.6042639996e-01
2.4800000000e-02, -2.3545872843e-02, 5.6050026415e-01
2.4900000000e-02, -2.4607914894e-02, 5.6075878883e-01
2.5000000000e-02, -2.5307279843e-02, 5.6049088457e-01
2.5100000000e-02, -2.5560137693e-02, 5.6047974632e-01
2.5200000000e-02, -2.6869175355e-02, 5.6040998569e-01
2.5300000000e-02, -2.8765804636e-02, 5.6049557436e-01
2.5400000000e-02, -2.9806351815e-02, 5.6053016156e-01
2.5500000000e-02, -3.1330729006e-02, 5.6063919918e-01
2.5600000000e-02, -3.3031950366e-02, 5.6061926758e-01
2.5700000000e-02, -3.5157402322e-02, 5.6061750890e-01
2.5800000000e-02, -3.6081486381e-02, 5.6047329786e-01
2.5900000000e-02, -3.8117636917e-02, 5.6040939947e-01
2.6000000000e-02, -4.1863997578e-02, 5.6035468525e-01
2.6100000000e-02, -4.4269469085e-02, 5.6044711320e-01
2.6200000000e-02, -4.4704642524e-02, 5.6037891583e-01
2.6300000000e-02, -4.4791989865e-02, 5.6005786062e-01
2.6400000000e-02, -4.5514803765e-02, 5.6040783621e-01
2.6500000000e-02, -4.5218956172e-02, 5.6079376685e-01
2.6600000000e-02, -4.5415145725e-02, 5.6052234525e-01
2.6700000000e-02, -4.5233807174e-02, 5.6039357143e-01
2.6800000000e-02, -4.5687935183e-02, 5.6018800229e-01
2.6900000000e-02, -4.5460284955e-02, 5.6030036185e-01
2.7000000000e-02, -4.4334930738e-02, 5.6016963395e-01
2.7100000000e-02, -4.3366293674e-02, 5.6027574045e-01
2.7200000000e-02, -4.1377236446e-02, 5.6023450938e-01
2.7300000000e-02, -4.0064095218e-02, 5.6019249668e-01
2.7400000000e-02, -3.8740011145e-02, 5.6037891583e-01
2.7500000000e-02, -3.8089107361e-02, 5.6001506628e-01
2.7600000000e-02, -3.8012702863e-02, 5.6016826609e-01
2.7700000000e-02, -3.7701418045e-02, 5.6005453868e-01
2.7800000000e-02, -3.7413191362e-02, 5.5988101645e-01
2.7900000000e-02, -3.6464876722e-02, 5.6017745027e-01
2.8000000000e-02, -3.5942355941e-02, 5.5995976584e-01
2.8100000000e-02, -3.4110406682e-02, 5.6002034230e-01
2.8200000000e-02, -3.2562580540e-02, 5.6018487577e-01
2.8300000000e-02, -3.1663704104e-02, 5.6021672726e-01
2.8400000000e-02, -3.0449830099e-02, 5.6017686404e-01
2.8500000000e-02, -2.8225306327e-02, 5.5999357141e-01
2.8600000000e-02, -2.4022863578e-02, 5.6012117278e-01
2.8700000000e-02, -2.1836639759e-02, 5.6014559878e-01
2.8800000000e-02, -2.2053347143e-02, 5.6014305847e-01
2.8900000000e-02, -2.1653151721e-02, 5.6040881324e-01
2.9000000000e-02, -2.1197069634e-02, 5.6021438236e-01
2.9100000000e-02, -2.1991793648e-02, 5.6016904773e-01
2.9200000000e-02, -2.2733952932e-02, 5.6047740142e-01
2.9300000000e-02, -2.3836444422e-02, 5.6048482693e-01
2.9400000000e-02, -2.4834783490e-02, 5.6023196908e-01
2.9500000000e-02, -2.5645140138e-02, 5.6016807069e-01
2.9600000000e-02, -2.7075330712e-02, 5.6030348838e-01
2.9700000000e-02, -2.8061163673e-02, 5.5996601890e-01
2.9800000000e-02, -2.9539033779e-02, 5.6002874484e-01
2.9900000000e-02, -3.0093992275e-02, 5.5996465104e-01
3.0000000000e-02, -3.1164241458e-02, 5.6002151475e-01
3.0100000000e-02, -3.2377138423e-02, 5.6022454358e-01
3.0200000000e-02, -3.3283049545e-02, 5.6022161246e-01
3.0300000000e-02, -3.3209380758e-02, 5.6003363004e-01
3.0400000000e-02, -3.3647094501e-02, 5.6001487088e-01
3.0500000000e-02, -3.4326332435e-02, 5.6010202281e-01
3.0600000000e-02, -3.4644847346e-02, 5.5998438724e-01
3.0700000000e-02, -3.5243968031e-02, 5.6085238923e-01
3.0800000000e-02, -3.5649048652e-02, 5.6009010293e-01
3.0900000000e-02, -3.6344310034e-02, 5.6061829054e-01
3.1000000000e-02, -3.7857939790e-02, 5.6041115814e-01
3.1100000000e-02, -4.0290377590e-02, 5.5993377659e-01
3.1200000000e-02, -4.2371667356e-02, 5.6067691291e-01
3.1300000000e-02, -4.2532878891e-02, 5.5997598470e-01
3.1400000000e-02, -4.3003225757e-02, 5.6025619966e-01
3.1500000000e-02, -4.6953006063e-02, 5.5991325876e-01
3.1600000000e-02, -5.0584466866e-02, 5.6006059633e-01
3.1700000000e-02, -5.3749098146e-02, 5.6017608241e-01
3.1800000000e-02, -5.3818467958e-02, 5.6025522262e-01
3.1900000000e-02, -5.3528678011e-02, 5.6026186649e-01
3.2000000000e-02, -5.3978897861e-02, 5.6048033254e-01
3.2100000000e-02, -5.5375282864e-02, 5.6013543756e-01
3.2200000000e-02, -5.5211531026e-02, 5.6034843220e-01
3.2300000000e-02, -5.4514706380e-02, 5.5982942876e-01
3.2400000000e-02, -5.4196777693e-02, 5.6042835404e-01
3.2500000000e-02, -5.4171179255e-02, 5.5995820258e-01
3.2600000000e-02, -5.3114217811e-02, 5.6071814398e-01
3.2700000000e-02, -5.1428238269e-02, 5.6040549131e-01
3.2800000000e-02, -5.0197949998e-02, 5.6070817818e-01
3.2900000000e-02, -4.8394139480e-02, 5.6016865691e-01
3.3000000000e-02, -4.6197168225e-02, 5.6029410880e-01
3.3100000000e-02, -4.4128189158e-02, 5.6066303895e-01
3.3200000000e-02, -4.1838789956e-02, 5.6048560856e-01
3.3300000000e-02, -4.0928775268e-02, 5.6077500769e-01
3.3400000000e-02, -3.9860284756e-02, 5.6022083082e-01
3.3500000000e-02, -3.8861945688e-02, 5.6050671261e-01
3.3600000000e-02, -3.7418858192e-02, 5.6007251621e-01
3.3700000000e-02, -3.6054910903e-02, 5.6061555483e-01
3.3800000000e-02, -3.5073767732e-02, 5.6020011759e-01
3.3900000000e-02, -3.3987495100e-02, 5.6023157826e-01
3.4000000000e-02, -3.3166977240e-02, 5.6029293635e-01
3.4100000000e-02, -3.0066048942e-02, 5.6031912101e-01
3.4200000000e-02, -2.7966586239e-02, 5.6097061102e-01
3.4300000000e-02, -2.6513337531e-02, 5.6037442145e-01
3.4400000000e-02, -2.4993650130e-02, 5.6025834915e-01
3.4500000000e-02, -2.4874451298e-02, 5.6017959975e-01
3.4600000000e-02, -2.5114998449e-02, 5.6063216450e-01
3.4700000000e-02, -2.4644260767e-02, 5.6066694711e-01
3.4800000000e-02, -2.3925355026e-02, 5.6036640973e-01
3.4900000000e-02, -2.3682072164e-02, 5.6036875462e-01
3.5000000000e-02, -2.3514412168e-02, 5.6063802674e-01
3.5100000000e-02, -2.3798535285e-02, 5.6060070382e-01
3.5200000000e-02, -2.3874548966e-02, 5.6027261392e-01
3.5300000000e-02, -2.4219443947e-02, 5.6042542292e-01
3.5400000000e-02, -2.4880118128e-02, 5.6059347373e-01
3.5500000000e-02, -2.5921056123e-02, 5.6090690804e-01
3.5600000000e-02, -2.6475623802e-02, 5.6060383035e-01
3.5700000000e-02, -2.6441232008e-02, 5.6048619478e-01
3.5800000000e-02, -2.7189058122e-02, 5.6066811956e-01
3.5900000000e-02, -2.7245921827e-02, 5.6082894027e-01
3.6000000000e-02, -2.7635956037e-02, 5.6063314154e-01
3.6100000000e-02, -2.8248755277e-02, 5.6038262858e-01
3.6200000000e-02, -2.9328579448e-02, 5.6070466084e-01
3.6300000000e-02, -3.1060675260e-02, 5.6076367403e-01
3.6400000000e-02, -3.2087348476e-02, 5.6058233548e-01
3.6500000000e-02, -3.3668003149e-02, 5.6035859341e-01
3.6600000000e-02, -3.5080411602e-02, 5.6061379615e-01
3.6700000000e-02, -3.5553494178e-02, 5.6041956068e-01
3.6800000000e-02, -3.5327407214e-02, 5.6038868623e-01
3.6900000000e-02, -3.7216610993e-02, 5.6035097250e-01
3.7000000000e-02, -4.1381340013e-02, 5.5999298519e-01
3.7100000000e-02, -4.4395898009e-02, 5.6001526169e-01
3.7200000000e-02, -4.5178506733e-02, 5.6010163199e-01
3.7300000000e-02, -4.5676992339e-02, 5.6029195931e-01
3.7400000000e-02, -4.4811921473e-02, 5.6032420161e-01
3.7500000000e-02, -4.3538057236e-02, 5.6056396713e-01
3.7600000000e-02, -4.2379874489e-02, 5.6034647812e-01
3.7700000000e-02, -4.1323694676e-02, 5.6033455823e-01
