% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+04 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-29 T 07:58:39 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -4.4937959582e-02, 5.0867222128e-01
1.0000000000e-04, -4.4320861368e-02, 5.0865737027e-01
2.0000000000e-04, -4.2765805133e-02, 5.0848072151e-01
3.0000000000e-04, -4.2902395270e-02, 5.0923714558e-01
4.0000000000e-04, -4.3119102654e-02, 5.0882190374e-01
5.0000000000e-04, -4.2555937026e-02, 5.0883304200e-01
6.0000000000e-04, -4.1442698100e-02, 5.0933602198e-01
7.0000000000e-04, -4.0466440127e-02, 5.0927446849e-01
8.0000000000e-04, -3.9197265680e-02, 5.0935185003e-01
9.0000000000e-04, -3.7773132752e-02, 5.0995136153e-01
1.0000000000e-03, -3.7122033560e-02, 5.1015478117e-01
1.1000000000e-03, -3.6884417528e-02, 5.0934364289e-01
1.2000000000e-03, -3.6281193276e-02, 5.0921740938e-01
1.3000000000e-03, -3.5634588465e-02, 5.0903861113e-01
1.4000000000e-03, -3.5371960220e-02, 5.0934872350e-01
1.5000000000e-03, -3.5282463392e-02, 5.0920001807e-01
1.6000000000e-03, -3.5081779457e-02, 5.0950837177e-01
1.7000000000e-03, -3.4555545926e-02, 5.0912888959e-01
1.8000000000e-03, -3.3832536618e-02, 5.0896631020e-01
1.9000000000e-03, -3.3141965026e-02, 5.0931042355e-01
2.0000000000e-03, -3.2103762742e-02, 5.0861692084e-01
2.1000000000e-03, -3.1336200428e-02, 5.0887466388e-01
2.2000000000e-03, -2.9741476385e-02, 5.0849225058e-01
2.3000000000e-03, -2.8184270663e-02, 5.0871149827e-01
2.4000000000e-03, -2.6853738129e-02, 5.0836640788e-01
2.5000000000e-03, -2.5033904162e-02, 5.0846802000e-01
2.6000000000e-03, -2.2645237736e-02, 5.0889576794e-01
2.7000000000e-03, -2.0796092580e-02, 5.0888873325e-01
2.8000000000e-03, -1.8418564405e-02, 5.0944603664e-01
2.9000000000e-03, -1.6236639560e-02, 5.0887368684e-01
3.0000000000e-03, -1.5075525694e-02, 5.0861750706e-01
3.1000000000e-03, -1.6464680604e-02, 5.0914510845e-01
3.2000000000e-03, -1.7542941512e-02, 5.0936728725e-01
3.3000000000e-03, -1.8131705578e-02, 5.0962757060e-01
3.4000000000e-03, -1.8521348972e-02, 5.1081936351e-01
3.5000000000e-03, -1.8272399281e-02, 5.1046880170e-01
3.6000000000e-03, -1.7965804253e-02, 5.1025893359e-01
3.7000000000e-03, -1.8405862891e-02, 5.1059581685e-01
3.8000000000e-03, -1.8968246887e-02, 5.1092097563e-01
3.9000000000e-03, -2.0454128718e-02, 5.1046313487e-01
4.0000000000e-03, -2.1540010535e-02, 5.0992146412e-01
4.1000000000e-03, -2.3561896293e-02, 5.1026186471e-01
4.2000000000e-03, -2.4841818175e-02, 5.0967505473e-01
4.3000000000e-03, -2.5920274491e-02, 5.0972488375e-01
4.4000000000e-03, -2.7024133836e-02, 5.1056904597e-01
4.5000000000e-03, -2.7566390817e-02, 5.1001897267e-01
4.6000000000e-03, -2.8596385968e-02, 5.0929049194e-01
4.7000000000e-03, -2.9929849621e-02, 5.1113064833e-01
4.8000000000e-03, -3.1119297636e-02, 5.0987906060e-01
4.9000000000e-03, -3.2805863402e-02, 5.0894696481e-01
5.0000000000e-03, -3.4159454070e-02, 5.0902493257e-01
5.1000000000e-03, -3.5769419931e-02, 5.0878419002e-01
5.2000000000e-03, -3.7994139111e-02, 5.0892117097e-01
5.3000000000e-03, -4.0665951614e-02, 5.0951853298e-01
5.4000000000e-03, -4.3710993246e-02, 5.0889498631e-01
5.5000000000e-03, -4.5318223396e-02, 5.0884769759e-01
5.6000000000e-03, -4.5404007474e-02, 5.0946733611e-01
5.7000000000e-03, -4.3740499842e-02, 5.0910407278e-01
5.8000000000e-03, -4.4057842306e-02, 5.0940558720e-01
5.9000000000e-03, -4.4599317655e-02, 5.1001565073e-01
6.0000000000e-03, -4.5040157925e-02, 5.0999102934e-01
6.1000000000e-03, -4.5016708974e-02, 5.0995018908e-01
6.2000000000e-03, -4.4690573154e-02, 5.1032810800e-01
6.3000000000e-03, -4.3906596575e-02, 5.0893641279e-01
6.4000000000e-03, -4.2825795365e-02, 5.0943118564e-01
6.5000000000e-03, -4.1880607251e-02, 5.0900636882e-01
6.6000000000e-03, -4.0959649719e-02, 5.0915956863e-01
6.7000000000e-03, -4.0240157754e-02, 5.0901379432e-01
6.8000000000e-03, -3.9378213415e-02, 5.0878458083e-01
6.9000000000e-03, -3.9049146476e-02, 5.0998086812e-01
7.0000000000e-03, -3.8609674062e-02, 5.0975087300e-01
7.1000000000e-03, -3.8394139125e-02, 5.0978291990e-01
7.2000000000e-03, -3.7205472742e-02, 5.1025385299e-01
7.3000000000e-03, -3.5351051572e-02, 5.1089244607e-01
7.4000000000e-03, -3.4468198585e-02, 5.0999845484e-01
7.5000000000e-03, -3.2802346059e-02, 5.0927739961e-01
7.6000000000e-03, -3.1167563392e-02, 5.0903509379e-01
7.7000000000e-03, -2.9575770468e-02, 5.0890964190e-01
7.8000000000e-03, -2.8197167586e-02, 5.0916171812e-01
7.9000000000e-03, -2.6075819196e-02, 5.0927896287e-01
8.0000000000e-03, -2.3702980812e-02, 5.0917129311e-01
8.1000000000e-03, -2.1718808783e-02, 5.0907417537e-01
8.2000000000e-03, -2.0134832175e-02, 5.0923851343e-01
8.3000000000e-03, -1.9470445244e-02, 5.0917793698e-01
8.4000000000e-03, -1.8422863380e-02, 5.0887700878e-01
8.5000000000e-03, -1.9489399812e-02, 5.0915839618e-01
8.6000000000e-03, -2.2201075531e-02, 5.0893328626e-01
8.7000000000e-03, -2.3715096103e-02, 5.0877793696e-01
8.8000000000e-03, -2.5439766413e-02, 5.0897744845e-01
8.9000000000e-03, -2.5946263744e-02, 5.0921604152e-01
9.0000000000e-03, -2.7179092318e-02, 5.0926567513e-01
9.1000000000e-03, -2.8736884264e-02, 5.0925121495e-01
9.2000000000e-03, -2.8850416266e-02, 5.0924183537e-01
9.3000000000e-03, -2.9474939981e-02, 5.0924515730e-01
9.4000000000e-03, -3.0084221879e-02, 5.0955194774e-01
9.5000000000e-03, -3.0225892621e-02, 5.0979132244e-01
9.6000000000e-03, -3.0590523802e-02, 5.1022219691e-01
9.7000000000e-03, -3.1517343571e-02, 5.0998399465e-01
9.8000000000e-03, -3.1301222410e-02, 5.0916152271e-01
9.9000000000e-03, -3.1377431499e-02, 5.0908453199e-01
1.0000000000e-02, -3.2059405144e-02, 5.0849166436e-01
1.0100000000e-02, -3.2854129158e-02, 5.0902786369e-01
1.0200000000e-02, -3.3251588869e-02, 5.0907534782e-01
1.0300000000e-02, -3.3933562514e-02, 5.0892038934e-01
1.0400000000e-02, -3.5025697384e-02, 5.0927779042e-01
1.0500000000e-02, -3.5620128279e-02, 5.0871130286e-01
1.0600000000e-02, -3.7511676954e-02, 5.0929459550e-01
1.0700000000e-02, -3.8789644757e-02, 5.0879122470e-01
1.0800000000e-02, -3.9986713681e-02, 5.0874803955e-01
1.0900000000e-02, -4.2490084556e-02, 5.0931667660e-01
