% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+04 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-29 T 07:59:37 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -3.4170396914e-02, 5.7917969813e-01
1.0000000000e-04, -3.2478555134e-02, 5.7853133465e-01
2.0000000000e-04, -3.1142746586e-02, 5.7880842308e-01
3.0000000000e-04, -2.7608794336e-02, 5.7902063608e-01
4.0000000000e-04, -2.4496141563e-02, 5.7919025016e-01
5.0000000000e-04, -2.4409380446e-02, 5.7900129070e-01
6.0000000000e-04, -2.4390230470e-02, 5.7953240943e-01
7.0000000000e-04, -2.4429898278e-02, 5.7906245338e-01
8.0000000000e-04, -2.4748999413e-02, 5.7961115882e-01
9.0000000000e-04, -2.4147924648e-02, 5.7909801762e-01
1.0000000000e-03, -2.3477870887e-02, 5.7936650810e-01
1.1000000000e-03, -2.3242795158e-02, 5.7930866736e-01
1.2000000000e-03, -2.2725354983e-02, 5.7906909725e-01
1.3000000000e-03, -2.2581339346e-02, 5.7931706990e-01
1.4000000000e-03, -2.2579776082e-02, 5.7882952714e-01
1.5000000000e-03, -2.3307279772e-02, 5.7948961509e-01
1.6000000000e-03, -2.3347142988e-02, 5.7929459799e-01
1.7000000000e-03, -2.4150269543e-02, 5.7915351347e-01
1.8000000000e-03, -2.5462824548e-02, 5.7940519887e-01
1.9000000000e-03, -2.5580655524e-02, 5.7922835470e-01
2.0000000000e-03, -2.6758574472e-02, 5.7932000102e-01
2.1000000000e-03, -2.8536981960e-02, 5.7938214074e-01
2.2000000000e-03, -2.9124964395e-02, 5.7924281489e-01
2.3000000000e-03, -2.8013874956e-02, 5.7936514025e-01
2.4000000000e-03, -2.8796874495e-02, 5.7954198442e-01
2.5000000000e-03, -3.1259405115e-02, 5.7949762682e-01
2.6000000000e-03, -3.2712653823e-02, 5.7933172549e-01
2.7000000000e-03, -3.4201857589e-02, 5.7891902397e-01
2.8000000000e-03, -3.5716659792e-02, 5.7900539427e-01
2.9000000000e-03, -3.8052761487e-02, 5.7916875529e-01
3.0000000000e-03, -4.0799024408e-02, 5.7906284419e-01
3.1000000000e-03, -4.4072107084e-02, 5.7928932198e-01
3.2000000000e-03, -4.5219151580e-02, 5.7920705524e-01
3.3000000000e-03, -4.5683636208e-02, 5.7940695754e-01
3.4000000000e-03, -4.4893797392e-02, 5.7927134445e-01
3.5000000000e-03, -4.3348902369e-02, 5.7945014269e-01
3.6000000000e-03, -4.1865170025e-02, 5.7930104645e-01
3.7000000000e-03, -3.9773719047e-02, 5.7936494484e-01
3.8000000000e-03, -3.7974012095e-02, 5.7878595117e-01
3.9000000000e-03, -3.6208696937e-02, 5.7884945875e-01
4.0000000000e-03, -3.4347045674e-02, 5.7872009870e-01
4.1000000000e-03, -3.3674647018e-02, 5.7882815928e-01
4.2000000000e-03, -3.2981144307e-02, 5.7893876017e-01
4.3000000000e-03, -3.2353494065e-02, 5.7895517443e-01
4.4000000000e-03, -3.0870347945e-02, 5.7892000100e-01
4.5000000000e-03, -3.0836346966e-02, 5.7888639084e-01
4.6000000000e-03, -3.0764046036e-02, 5.7904252177e-01
4.7000000000e-03, -3.0634881400e-02, 5.7893192089e-01
4.8000000000e-03, -3.0876796406e-02, 5.7893582905e-01
4.9000000000e-03, -3.0327113924e-02, 5.7871834003e-01
5.0000000000e-03, -2.7599610164e-02, 5.7896025504e-01
5.1000000000e-03, -2.7013777217e-02, 5.7877715781e-01
5.2000000000e-03, -2.6792575450e-02, 5.7897451981e-01
5.3000000000e-03, -2.7998828546e-02, 5.7846997656e-01
5.4000000000e-03, -2.6371275973e-02, 5.7838419249e-01
5.5000000000e-03, -2.4661456664e-02, 5.7904857942e-01
5.6000000000e-03, -2.3318418023e-02, 5.7891941478e-01
5.7000000000e-03, -2.1359844432e-02, 5.7878008893e-01
5.8000000000e-03, -1.9149194622e-02, 5.7883832049e-01
5.9000000000e-03, -1.6636053351e-02, 5.7868082171e-01
6.0000000000e-03, -1.4442599438e-02, 5.7881721644e-01
6.1000000000e-03, -1.1494284726e-02, 5.7885317150e-01
6.2000000000e-03, -9.4036153801e-03, 5.7872947828e-01
6.3000000000e-03, -9.7178313170e-03, 5.7863626870e-01
6.4000000000e-03, -9.8008796834e-03, 5.7867828141e-01
