% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+04 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-29 T 08:03:04 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -3.8504544600e-02, 1.1874030710e+00
1.0000000000e-04, -3.9261945702e-02, 1.1874534862e+00
2.0000000000e-04, -3.8231755143e-02, 1.1873663343e+00
3.0000000000e-04, -3.7480411687e-02, 1.1871039014e+00
4.0000000000e-04, -3.6740206482e-02, 1.1876207554e+00
5.0000000000e-04, -3.4787495128e-02, 1.1873391726e+00
6.0000000000e-04, -3.5367856653e-02, 1.1870226117e+00
7.0000000000e-04, -3.4144407660e-02, 1.1873864613e+00
8.0000000000e-04, -3.2372448633e-02, 1.1874276924e+00
9.0000000000e-04, -2.9492331286e-02, 1.1877602766e+00
1.0000000000e-03, -2.7641427459e-02, 1.1879238331e+00
1.1000000000e-03, -2.6041036586e-02, 1.1877493338e+00
1.2000000000e-03, -2.3393259257e-02, 1.1877208042e+00
1.3000000000e-03, -2.1405569885e-02, 1.1873958409e+00
1.4000000000e-03, -1.9157987978e-02, 1.1875916396e+00
1.5000000000e-03, -1.7780752951e-02, 1.1872404916e+00
1.6000000000e-03, -1.8344309396e-02, 1.1874802571e+00
1.7000000000e-03, -1.8253053896e-02, 1.1876008238e+00
1.8000000000e-03, -1.6963947842e-02, 1.1871965248e+00
1.9000000000e-03, -1.6701124188e-02, 1.1871414198e+00
2.0000000000e-03, -1.6929165232e-02, 1.1871336034e+00
2.1000000000e-03, -1.6958085604e-02, 1.1875300861e+00
2.2000000000e-03, -1.7053249262e-02, 1.1871990651e+00
2.3000000000e-03, -1.7154275157e-02, 1.1876426411e+00
2.4000000000e-03, -1.6132877954e-02, 1.1879232468e+00
2.5000000000e-03, -1.6617489598e-02, 1.1878847515e+00
2.6000000000e-03, -1.9807914723e-02, 1.1874163587e+00
2.7000000000e-03, -2.1656669064e-02, 1.1876899298e+00
2.8000000000e-03, -2.3467905083e-02, 1.1868879757e+00
2.9000000000e-03, -2.4916854817e-02, 1.1869616445e+00
3.0000000000e-03, -2.6570201236e-02, 1.1873057578e+00
3.1000000000e-03, -2.7924768944e-02, 1.1872721477e+00
3.2000000000e-03, -2.8975086519e-02, 1.1870683372e+00
3.3000000000e-03, -2.9595506668e-02, 1.1869295976e+00
3.4000000000e-03, -3.0399024039e-02, 1.1866370719e+00
3.5000000000e-03, -3.1599024082e-02, 1.1870831882e+00
3.6000000000e-03, -3.1914998690e-02, 1.1874050250e+00
3.7000000000e-03, -3.2364241500e-02, 1.1870931540e+00
3.8000000000e-03, -3.3509527325e-02, 1.1867169938e+00
3.9000000000e-03, -3.5032145845e-02, 1.1867451325e+00
4.0000000000e-03, -3.8050416592e-02, 1.1861745414e+00
4.1000000000e-03, -4.0781242288e-02, 1.1862796708e+00
4.2000000000e-03, -4.1876894500e-02, 1.1860365834e+00
4.3000000000e-03, -4.1982610186e-02, 1.1859521671e+00
4.4000000000e-03, -4.2001760162e-02, 1.1856744925e+00
4.5000000000e-03, -4.2837910656e-02, 1.1856672624e+00
4.6000000000e-03, -4.2954373776e-02, 1.1856637451e+00
4.7000000000e-03, -4.1859503195e-02, 1.1852899297e+00
4.8000000000e-03, -4.0872106971e-02, 1.1854374627e+00
4.9000000000e-03, -4.0867417181e-02, 1.1855025335e+00
5.0000000000e-03, -4.0615145555e-02, 1.1855060509e+00
5.1000000000e-03, -3.9028824052e-02, 1.1849522648e+00
5.2000000000e-03, -3.6306596306e-02, 1.1849364368e+00
5.3000000000e-03, -3.5242013952e-02, 1.1848952057e+00
5.4000000000e-03, -3.5196679315e-02, 1.1846911998e+00
5.5000000000e-03, -3.5220909897e-02, 1.1844621818e+00
5.6000000000e-03, -3.4972546429e-02, 1.1847164075e+00
5.7000000000e-03, -3.3877675848e-02, 1.1849245169e+00
5.8000000000e-03, -3.2902199507e-02, 1.1851597880e+00
5.9000000000e-03, -3.2378115463e-02, 1.1845022404e+00
6.0000000000e-03, -3.1286371408e-02, 1.1846923723e+00
6.1000000000e-03, -2.9537079700e-02, 1.1846128413e+00
6.2000000000e-03, -2.7938252091e-02, 1.1849923234e+00
6.3000000000e-03, -2.7892135821e-02, 1.1849161144e+00
6.4000000000e-03, -2.6499268161e-02, 1.1846962804e+00
6.5000000000e-03, -2.5053444954e-02, 1.1844571011e+00
6.6000000000e-03, -2.3452467857e-02, 1.1846794754e+00
6.7000000000e-03, -2.0687250368e-02, 1.1847214881e+00
6.8000000000e-03, -1.6733561903e-02, 1.1845649663e+00
6.9000000000e-03, -1.4379873495e-02, 1.1847453278e+00
7.0000000000e-03, -1.3851295069e-02, 1.1846808432e+00
7.1000000000e-03, -1.3815926235e-02, 1.1849827485e+00
7.2000000000e-03, -1.3696922811e-02, 1.1847707309e+00
7.3000000000e-03, -1.4796092367e-02, 1.1843132809e+00
7.4000000000e-03, -1.7931998682e-02, 1.1846243703e+00
7.5000000000e-03, -1.9898583999e-02, 1.1843328217e+00
7.6000000000e-03, -2.2539326643e-02, 1.1846126459e+00
7.7000000000e-03, -2.4614558763e-02, 1.1845327240e+00
7.8000000000e-03, -2.6237030731e-02, 1.1850048295e+00
7.9000000000e-03, -2.5347729283e-02, 1.1851060509e+00
8.0000000000e-03, -2.4409575854e-02, 1.1853090797e+00
8.1000000000e-03, -2.6200098634e-02, 1.1856098125e+00
8.2000000000e-03, -2.7456180750e-02, 1.1853286205e+00
8.3000000000e-03, -2.8286664414e-02, 1.1857403450e+00
8.4000000000e-03, -2.8212213996e-02, 1.1856707797e+00
8.5000000000e-03, -2.8128774814e-02, 1.1853082981e+00
8.6000000000e-03, -2.8636444592e-02, 1.1852584690e+00
8.7000000000e-03, -2.8881486125e-02, 1.1850620841e+00
8.8000000000e-03, -2.9972839364e-02, 1.1850644290e+00
8.9000000000e-03, -3.0880118341e-02, 1.1854906136e+00
9.0000000000e-03, -3.2435956207e-02, 1.1853395633e+00
9.1000000000e-03, -3.3457548818e-02, 1.1853505062e+00
9.2000000000e-03, -3.4728091120e-02, 1.1859144534e+00
9.3000000000e-03, -3.6979972001e-02, 1.1854288647e+00
9.4000000000e-03, -3.8761896832e-02, 1.1861671159e+00
9.5000000000e-03, -4.1156230088e-02, 1.1862480147e+00
9.6000000000e-03, -4.4210651300e-02, 1.1855408335e+00
9.7000000000e-03, -4.6781242500e-02, 1.1864125482e+00
9.8000000000e-03, -4.8651296304e-02, 1.1856998955e+00
9.9000000000e-03, -5.0265365731e-02, 1.1860762512e+00
1.0000000000e-02, -5.1345189902e-02, 1.1858851422e+00
1.0100000000e-02, -5.1228335966e-02, 1.1859726850e+00
1.0200000000e-02, -4.9981438022e-02, 1.1863883176e+00
1.0300000000e-02, -4.9259405754e-02, 1.1861329195e+00
1.0400000000e-02, -5.0200685709e-02, 1.1870826020e+00
1.0500000000e-02, -5.0271814193e-02, 1.1866075653e+00
1.0600000000e-02, -5.0547143953e-02, 1.1875347759e+00
1.0700000000e-02, -4.8663802411e-02, 1.1869294022e+00
1.0800000000e-02, -4.8513729128e-02, 1.1876717569e+00
1.0900000000e-02, -4.8919005156e-02, 1.1872940333e+00
1.1000000000e-02, -4.7887837557e-02, 1.1877139650e+00
1.1100000000e-02, -4.7684027095e-02, 1.1873077119e+00
1.1200000000e-02, -4.5522815490e-02, 1.1871906626e+00
1.1300000000e-02, -4.4298389457e-02, 1.1866384398e+00
1.1400000000e-02, -4.2855106553e-02, 1.1875449371e+00
1.1500000000e-02, -4.2912947297e-02, 1.1871515810e+00
1.1600000000e-02, -4.2681975135e-02, 1.1876690211e+00
1.1700000000e-02, -4.0511970172e-02, 1.1871676044e+00
1.1800000000e-02, -3.9382903205e-02, 1.1878480148e+00
1.1900000000e-02, -3.8606547535e-02, 1.1876799640e+00
1.2000000000e-02, -3.6339034020e-02, 1.1884715615e+00
1.2100000000e-02, -3.4543821451e-02, 1.1881579318e+00
1.2200000000e-02, -3.3427260590e-02, 1.1885493338e+00
1.2300000000e-02, -3.1279141315e-02, 1.1874970622e+00
1.2400000000e-02, -2.8267319030e-02, 1.1878722454e+00
1.2500000000e-02, -2.7125550547e-02, 1.1873835302e+00
1.2600000000e-02, -2.6299952081e-02, 1.1874581760e+00
1.2700000000e-02, -2.6672008763e-02, 1.1872526069e+00
1.2800000000e-02, -2.6317538794e-02, 1.1867265687e+00
1.2900000000e-02, -2.5656669206e-02, 1.1874681418e+00
1.3000000000e-02, -2.5099561223e-02, 1.1871502131e+00
1.3100000000e-02, -2.5408891962e-02, 1.1873077119e+00
1.3200000000e-02, -2.5223840661e-02, 1.1877899786e+00
1.3300000000e-02, -2.4378701403e-02, 1.1877129879e+00
1.3400000000e-02, -2.3935516238e-02, 1.1881000910e+00
1.3500000000e-02, -2.4832634003e-02, 1.1874316005e+00
1.3600000000e-02, -2.7606254033e-02, 1.1876336523e+00
1.3700000000e-02, -2.9353591662e-02, 1.1873409312e+00
1.3800000000e-02, -3.0472888233e-02, 1.1871531442e+00
1.3900000000e-02, -3.1274060709e-02, 1.1869327241e+00
1.4000000000e-02, -3.1464192616e-02, 1.1868213416e+00
1.4100000000e-02, -3.2161798894e-02, 1.1869178731e+00
1.4200000000e-02, -3.2679434477e-02, 1.1870099102e+00
1.4300000000e-02, -3.3598047113e-02, 1.1870204623e+00
1.4400000000e-02, -3.4909038855e-02, 1.1866773259e+00
1.4500000000e-02, -3.6667319328e-02, 1.1872115712e+00
1.4600000000e-02, -3.8137959341e-02, 1.1874495780e+00
1.4700000000e-02, -3.9134930554e-02, 1.1873473797e+00
1.4800000000e-02, -4.0995409369e-02, 1.1876252498e+00
1.4900000000e-02, -4.3243577500e-02, 1.1869344828e+00
1.5000000000e-02, -4.5622278121e-02, 1.1867093728e+00
1.5100000000e-02, -4.7933367602e-02, 1.1864234911e+00
1.5200000000e-02, -4.8789058888e-02, 1.1863595927e+00
1.5300000000e-02, -4.9434295843e-02, 1.1862853377e+00
1.5400000000e-02, -4.9497412602e-02, 1.1862106918e+00
1.5500000000e-02, -4.9525355934e-02, 1.1867025336e+00
1.5600000000e-02, -4.8365609924e-02, 1.1863068325e+00
1.5700000000e-02, -4.6325160413e-02, 1.1865622307e+00
1.5800000000e-02, -4.5519884371e-02, 1.1866226117e+00
1.5900000000e-02, -4.5390719735e-02, 1.1864025824e+00
1.6000000000e-02, -4.3404398218e-02, 1.1865391725e+00
1.6100000000e-02, -3.9793650655e-02, 1.1866456699e+00
1.6200000000e-02, -3.6769322262e-02, 1.1861368276e+00
1.6300000000e-02, -3.8295262717e-02, 1.1859625238e+00
1.6400000000e-02, -3.8385345769e-02, 1.1858015076e+00
1.6500000000e-02, -3.8236444933e-02, 1.1858622795e+00
1.6600000000e-02, -3.7489009635e-02, 1.1856406869e+00
1.6700000000e-02, -3.7781926109e-02, 1.1856924700e+00
1.6800000000e-02, -3.8376943228e-02, 1.1857977949e+00
