% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+04 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-29 T 08:02:39 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -3.1068491576e-02, 1.9840776474e+00
1.0000000000e-04, -3.0085198918e-02, 1.9832049556e+00
2.0000000000e-04, -2.7046605747e-02, 1.9832424739e+00
3.0000000000e-04, -2.3455985200e-02, 1.9828897626e+00
4.0000000000e-04, -2.2467611936e-02, 1.9829704661e+00
5.0000000000e-04, -1.8838105212e-02, 1.9833233728e+00
6.0000000000e-04, -1.6779482765e-02, 1.9840596698e+00
7.0000000000e-04, -1.7522619088e-02, 1.9848463821e+00
8.0000000000e-04, -1.8737860948e-02, 1.9847391032e+00
9.0000000000e-04, -2.0096336815e-02, 1.9843330455e+00
1.0000000000e-03, -2.0137177070e-02, 1.9835668510e+00
1.1000000000e-03, -1.9273669468e-02, 1.9831545403e+00
1.2000000000e-03, -1.9087250311e-02, 1.9824833141e+00
1.3000000000e-03, -1.9030777422e-02, 1.9825388100e+00
1.4000000000e-03, -1.8363068556e-02, 1.9817872711e+00
1.5000000000e-03, -1.8077186768e-02, 1.9818453073e+00
1.6000000000e-03, -1.9288129654e-02, 1.9820721759e+00
1.7000000000e-03, -2.0077773062e-02, 1.9824354392e+00
1.8000000000e-03, -2.1674255777e-02, 1.9830769634e+00
1.9000000000e-03, -2.3687738994e-02, 1.9829941104e+00
2.0000000000e-03, -2.4254812781e-02, 1.9832514627e+00
2.1000000000e-03, -2.5379971590e-02, 1.9834202951e+00
2.2000000000e-03, -2.5873376590e-02, 1.9826529282e+00
2.3000000000e-03, -2.6416610610e-02, 1.9821782824e+00
2.4000000000e-03, -2.7464583290e-02, 1.9815160449e+00
2.5000000000e-03, -2.8158281410e-02, 1.9813270855e+00
2.6000000000e-03, -2.9855594611e-02, 1.9815863918e+00
2.7000000000e-03, -3.1494871660e-02, 1.9819967484e+00
2.8000000000e-03, -3.3019444259e-02, 1.9822709057e+00
2.9000000000e-03, -3.5635370097e-02, 1.9822116971e+00
3.0000000000e-03, -3.9606254459e-02, 1.9824805784e+00
3.1000000000e-03, -4.2409381085e-02, 1.9826320196e+00
3.2000000000e-03, -4.1506596490e-02, 1.9825257176e+00
3.3000000000e-03, -4.0374402996e-02, 1.9818247894e+00
3.4000000000e-03, -4.1720763572e-02, 1.9812547845e+00
3.5000000000e-03, -4.3307280482e-02, 1.9802470659e+00
3.6000000000e-03, -4.4286078758e-02, 1.9795392984e+00
3.7000000000e-03, -4.4249928292e-02, 1.9790636755e+00
3.8000000000e-03, -4.3301613652e-02, 1.9787613795e+00
3.9000000000e-03, -4.1882756738e-02, 1.9792039784e+00
4.0000000000e-03, -3.9809674105e-02, 1.9797501435e+00
4.1000000000e-03, -3.8385736585e-02, 1.9796715896e+00
4.2000000000e-03, -3.6796483963e-02, 1.9798636755e+00
4.3000000000e-03, -3.5209967053e-02, 1.9804782335e+00
4.4000000000e-03, -3.4090279666e-02, 1.9803279648e+00
4.5000000000e-03, -3.3262140897e-02, 1.9802505832e+00
4.6000000000e-03, -3.3257646515e-02, 1.9801583507e+00
4.7000000000e-03, -3.2953982606e-02, 1.9793089125e+00
4.8000000000e-03, -3.1236542388e-02, 1.9789294303e+00
4.9000000000e-03, -2.9939033793e-02, 1.9785245451e+00
5.0000000000e-03, -2.9421593619e-02, 1.9787662647e+00
5.1000000000e-03, -2.8315975602e-02, 1.9788086682e+00
5.2000000000e-03, -2.7573425502e-02, 1.9793593277e+00
5.3000000000e-03, -2.6146947679e-02, 1.9804004611e+00
5.4000000000e-03, -2.4611627644e-02, 1.9811025618e+00
5.5000000000e-03, -2.2501222098e-02, 1.9815064699e+00
5.6000000000e-03, -2.0131119425e-02, 1.9820745208e+00
5.7000000000e-03, -1.7855985001e-02, 1.9821562013e+00
5.8000000000e-03, -1.5688715750e-02, 1.9822486292e+00
5.9000000000e-03, -1.2852174369e-02, 1.9820440371e+00
6.0000000000e-03, -1.0574499643e-02, 1.9817804318e+00
6.1000000000e-03, -1.2101807953e-02, 1.9812926937e+00
6.2000000000e-03, -1.4199511984e-02, 1.9806537098e+00
6.3000000000e-03, -1.5423156385e-02, 1.9808788197e+00
6.4000000000e-03, -1.7622472536e-02, 1.9809661670e+00
6.5000000000e-03, -1.9216414947e-02, 1.9815873688e+00
6.6000000000e-03, -1.9918320199e-02, 1.9827338271e+00
6.7000000000e-03, -2.0209282593e-02, 1.9832313356e+00
6.8000000000e-03, -2.0799023699e-02, 1.9837311891e+00
6.9000000000e-03, -2.1642599693e-02, 1.9839926449e+00
7.0000000000e-03, -2.1817098967e-02, 1.9837094988e+00
7.1000000000e-03, -2.2492624149e-02, 1.9838451119e+00
7.2000000000e-03, -2.3365706740e-02, 1.9833034412e+00
7.3000000000e-03, -2.4060381899e-02, 1.9831600118e+00
7.4000000000e-03, -2.4821691159e-02, 1.9831009986e+00
7.5000000000e-03, -2.5931998966e-02, 1.9834814578e+00
7.6000000000e-03, -2.6854519761e-02, 1.9835148725e+00
7.7000000000e-03, -2.7391696136e-02, 1.9842544915e+00
7.8000000000e-03, -2.8009380574e-02, 1.9849626498e+00
7.9000000000e-03, -2.9113044511e-02, 1.9856864408e+00
