% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 07:18:12 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -3.8463782508e-02, 2.0541130578e+00
1.0000000000e-03, -2.7893620922e-02, 2.0541680846e+00
2.0000000000e-03, -2.6167778164e-02, 2.0541380700e+00
3.0000000000e-03, -3.7598359908e-02, 2.0542881433e+00
4.0000000000e-03, -4.8573719359e-02, 2.0536928526e+00
5.0000000000e-03, -5.6782727956e-02, 2.0534277231e+00
6.0000000000e-03, -4.5992458887e-02, 2.0539129600e+00
7.0000000000e-03, -2.8869097263e-02, 2.0541080553e+00
8.0000000000e-03, -2.3771608074e-02, 2.0539879967e+00
9.0000000000e-03, -3.2605922017e-02, 2.0538879478e+00
1.0000000000e-02, -4.2455731844e-02, 2.0534277231e+00
1.1000000000e-02, -2.8759043522e-02, 2.0526073225e+00
1.2000000000e-02, -1.8859209267e-02, 2.0524872639e+00
1.3000000000e-02, -6.6032244649e-03, 2.0535827988e+00
1.4000000000e-02, -1.5212428483e-02, 2.0537328721e+00
1.5000000000e-02, -3.1245257582e-02, 2.0538629356e+00
1.6000000000e-02, -4.3506244827e-02, 2.0541530773e+00
1.7000000000e-02, -3.5307241116e-02, 2.0542331164e+00
1.8000000000e-02, -2.2105794629e-02, 2.0538429258e+00
1.9000000000e-02, -3.1620440790e-02, 2.0537778941e+00
2.0000000000e-02, -4.0879962369e-02, 2.0533376791e+00
2.1000000000e-02, -5.5762229629e-02, 2.0532326278e+00
2.2000000000e-02, -5.6432556961e-02, 2.0534377280e+00
2.3000000000e-02, -4.2395702530e-02, 2.0536678403e+00
2.4000000000e-02, -2.6392888089e-02, 2.0539579820e+00
2.5000000000e-02, -2.8363850543e-02, 2.0539029552e+00
2.6000000000e-02, -3.9939503127e-02, 2.0536628379e+00
2.7000000000e-02, -4.0649850002e-02, 2.0533576889e+00
2.8000000000e-02, -2.8498916497e-02, 2.0532576400e+00
2.9000000000e-02, -1.4817235504e-02, 2.0531525887e+00
3.0000000000e-02, -8.2690379095e-03, 2.0530475374e+00
3.1000000000e-02, -2.0299912787e-02, 2.0535377768e+00
3.2000000000e-02, -3.6432790741e-02, 2.0536328232e+00
3.3000000000e-02, -4.0584818245e-02, 2.0536778452e+00
3.4000000000e-02, -3.1835545829e-02, 2.0534727451e+00
3.5000000000e-02, -2.3016239214e-02, 2.0532926571e+00
3.6000000000e-02, -3.6913025247e-02, 2.0530375326e+00
3.7000000000e-02, -4.5357148654e-02, 2.0527924129e+00
3.8000000000e-02, -5.7673162770e-02, 2.0530025155e+00
3.9000000000e-02, -5.0844828380e-02, 2.0533426816e+00
4.0000000000e-02, -3.7138135172e-02, 2.0536378257e+00
4.1000000000e-02, -2.3986713113e-02, 2.0536228184e+00
4.2000000000e-02, -3.0790035289e-02, 2.0534577378e+00
4.3000000000e-02, -4.3531257041e-02, 2.0532676449e+00
4.4000000000e-02, -3.4756972411e-02, 2.0529024666e+00
4.5000000000e-02, -2.5022218768e-02, 2.0525723054e+00
4.6000000000e-02, -1.0910327695e-02, 2.0526073225e+00
4.7000000000e-02, -1.1635681898e-02, 2.0535227695e+00
4.8000000000e-02, -2.4857138156e-02, 2.0533476840e+00
4.9000000000e-02, -4.0784915956e-02, 2.0537328721e+00
5.0000000000e-02, -3.6142649060e-02, 2.0531976107e+00
5.1000000000e-02, -2.7238300918e-02, 2.0527774055e+00
5.2000000000e-02, -2.6623000456e-02, 2.0523922174e+00
5.3000000000e-02, -3.7893504032e-02, 2.0524422419e+00
5.4000000000e-02, -5.1124965175e-02, 2.0524622516e+00
5.5000000000e-02, -5.8188414376e-02, 2.0529775032e+00
5.6000000000e-02, -4.5442190181e-02, 2.0533977084e+00
5.7000000000e-02, -2.9384348869e-02, 2.0533126669e+00
5.8000000000e-02, -2.5612507015e-02, 2.0532826523e+00
5.9000000000e-02, -3.2986107668e-02, 2.0533726962e+00
6.0000000000e-02, -4.4561760253e-02, 2.0531475863e+00
6.1000000000e-02, -3.0925101244e-02, 2.0526873616e+00
6.2000000000e-02, -2.0429976299e-02, 2.0516868730e+00
6.3000000000e-02, -5.9979288890e-03, 2.0514817729e+00
6.4000000000e-02, -1.4997323444e-02, 2.0525222810e+00
6.5000000000e-02, -3.0780030404e-02, 2.0528374348e+00
6.6000000000e-02, -4.1245140692e-02, 2.0529674984e+00
6.7000000000e-02, -3.2050650869e-02, 2.0531725985e+00
6.8000000000e-02, -2.1910699361e-02, 2.0529074690e+00
6.9000000000e-02, -3.2115682625e-02, 2.0530225252e+00
7.0000000000e-02, -4.1295165120e-02, 2.0529274788e+00
7.1000000000e-02, -5.3421086410e-02, 2.0529324813e+00
7.2000000000e-02, -5.3140949614e-02, 2.0529674984e+00
7.3000000000e-02, -4.2280646347e-02, 2.0533026620e+00
7.4000000000e-02, -2.5552477702e-02, 2.0531826034e+00
7.5000000000e-02, -2.8658994666e-02, 2.0534177182e+00
7.6000000000e-02, -4.0609830459e-02, 2.0528124226e+00
7.7000000000e-02, -3.8258682354e-02, 2.0517869219e+00
7.8000000000e-02, -2.8073708861e-02, 2.0509915335e+00
7.9000000000e-02, -1.4647152449e-02, 2.0512016361e+00
8.0000000000e-02, -7.5636934780e-03, 2.0517969267e+00
8.1000000000e-02, -1.9049302093e-02, 2.0527173762e+00
8.2000000000e-02, -3.6878008148e-02, 2.0530625448e+00
8.3000000000e-02, -3.9684378546e-02, 2.0531125692e+00
8.4000000000e-02, -2.9819561390e-02, 2.0529775032e+00
8.5000000000e-02, -2.0975242562e-02, 2.0527573958e+00
8.6000000000e-02, -3.5367270430e-02, 2.0522771613e+00
8.7000000000e-02, -4.4291628343e-02, 2.0517769170e+00
8.8000000000e-02, -5.6197442151e-02, 2.0517869219e+00
8.9000000000e-02, -5.0144486391e-02, 2.0523371906e+00
9.0000000000e-02, -3.4987084779e-02, 2.0524622516e+00
9.1000000000e-02, -2.3191324712e-02, 2.0526723542e+00
9.2000000000e-02, -3.0324808111e-02, 2.0528724519e+00
9.3000000000e-02, -4.2870934594e-02, 2.0528774544e+00
9.4000000000e-02, -3.3361290876e-02, 2.0523321881e+00
9.5000000000e-02, -2.4191813267e-02, 2.0521370929e+00
9.6000000000e-02, -9.9498586824e-03, 2.0519570049e+00
9.7000000000e-02, -9.5196486036e-03, 2.0519920220e+00
9.8000000000e-02, -2.2135809286e-02, 2.0518769658e+00
9.9000000000e-02, -3.9664368775e-02, 2.0521070782e+00
1.0000000000e-01, -3.5482326613e-02, 2.0525422907e+00
1.0100000000e-01, -2.4356893879e-02, 2.0526073225e+00
1.0200000000e-01, -2.5102257852e-02, 2.0520870684e+00
1.0300000000e-01, -4.0094578853e-02, 2.0517669121e+00
1.0400000000e-01, -5.1024916320e-02, 2.0519269903e+00
1.0500000000e-01, -5.7222942920e-02, 2.0521270880e+00
1.0600000000e-01, -4.6132527284e-02, 2.0524522468e+00
1.0700000000e-01, -2.8648989781e-02, 2.0526173274e+00
1.0800000000e-01, -2.4221827924e-02, 2.0529374837e+00
1.0900000000e-01, -3.3351285991e-02, 2.0527974153e+00
1.1000000000e-01, -4.0409732748e-02, 2.0527223787e+00
1.1100000000e-01, -2.6993181222e-02, 2.0521921197e+00
1.1200000000e-01, -1.7693640100e-02, 2.0508314553e+00
1.1300000000e-01, -6.1780168289e-03, 2.0506363600e+00
1.1400000000e-01, -1.3196444044e-02, 2.0513717191e+00
1.1500000000e-01, -2.7933640464e-02, 2.0517869219e+00
1.1600000000e-01, -4.0574813360e-02, 2.0523672052e+00
1.1700000000e-01, -3.2595917131e-02, 2.0530125203e+00
1.1800000000e-01, -2.0490005612e-02, 2.0525773078e+00
