% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 07:20:07 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -3.1540401706e-02, 1.5116131460e+00
1.0000000000e-03, -1.9389468202e-02, 1.5120133414e+00
2.0000000000e-03, -3.0199747041e-02, 1.5137792037e+00
3.0000000000e-03, -3.7423274411e-02, 1.5135691011e+00
4.0000000000e-03, -5.2570671138e-02, 1.5148947484e+00
5.0000000000e-03, -5.1510153269e-02, 1.5165955790e+00
6.0000000000e-03, -3.8693894876e-02, 1.5164505081e+00
7.0000000000e-03, -2.5457431289e-02, 1.5151498730e+00
8.0000000000e-03, -2.9769536963e-02, 1.5143144651e+00
9.0000000000e-03, -4.2405707416e-02, 1.5135941133e+00
1.0000000000e-02, -3.9259170910e-02, 1.5134990669e+00
1.1000000000e-02, -2.9224270700e-02, 1.5149947973e+00
1.2000000000e-02, -1.3536610153e-02, 1.5161603665e+00
1.3000000000e-02, -1.1225481590e-02, 1.5158552175e+00
1.4000000000e-02, -2.4196815710e-02, 1.5149847924e+00
1.5000000000e-02, -3.9474275949e-02, 1.5140443332e+00
1.6000000000e-02, -3.8233670140e-02, 1.5134890620e+00
1.7000000000e-02, -2.8779053293e-02, 1.5125886223e+00
1.8000000000e-02, -2.2536004708e-02, 1.5111129017e+00
1.9000000000e-02, -3.5337255773e-02, 1.5116731753e+00
2.0000000000e-02, -4.5942434459e-02, 1.5129538006e+00
2.1000000000e-02, -5.7748199411e-02, 1.5142744455e+00
2.2000000000e-02, -4.9699268984e-02, 1.5168607084e+00
2.3000000000e-02, -3.5097138520e-02, 1.5180462874e+00
2.4000000000e-02, -2.5752575413e-02, 1.5168256913e+00
2.5000000000e-02, -3.3396307976e-02, 1.5168306938e+00
2.6000000000e-02, -4.6777842403e-02, 1.5160603176e+00
2.7000000000e-02, -3.6217685702e-02, 1.5145895994e+00
2.8000000000e-02, -2.5102257852e-02, 1.5144895506e+00
2.9000000000e-02, -1.1015378994e-02, 1.5145195652e+00
3.0000000000e-02, -1.5072360085e-02, 1.5126236394e+00
3.1000000000e-02, -2.7058212978e-02, 1.5116081435e+00
