% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 07:19:11 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -3.6027592876e-02, 3.2940135219e+00
1.0000000000e-03, -2.3681564104e-02, 3.2926278452e+00
2.0000000000e-03, -2.9394353754e-02, 3.2840986803e+00
3.0000000000e-03, -4.1765394741e-02, 3.2793213475e+00
4.0000000000e-03, -3.6978057004e-02, 3.2789811813e+00
5.0000000000e-03, -2.7368364430e-02, 3.2763548989e+00
6.0000000000e-03, -1.3256473358e-02, 3.2758546546e+00
7.0000000000e-03, -1.3676678551e-02, 3.2790812302e+00
8.0000000000e-03, -2.6572976029e-02, 3.2801467505e+00
9.0000000000e-03, -4.1505267716e-02, 3.2821727398e+00
1.0000000000e-02, -3.7648384336e-02, 3.2853192763e+00
1.1000000000e-02, -2.7618486569e-02, 3.2853392861e+00
1.2000000000e-02, -2.3466459064e-02, 3.2872702290e+00
1.3000000000e-02, -3.5552360812e-02, 3.2899815530e+00
1.4000000000e-02, -4.5447192624e-02, 3.2875403609e+00
1.5000000000e-02, -5.7778214068e-02, 3.2847690076e+00
1.6000000000e-02, -4.7433162406e-02, 3.2801967749e+00
1.7000000000e-02, -3.2205726595e-02, 3.2753844250e+00
1.8000000000e-02, -2.6758066411e-02, 3.2744289584e+00
1.9000000000e-02, -3.4942062794e-02, 3.2727831547e+00
2.0000000000e-02, -4.6937920572e-02, 3.2725830570e+00
2.1000000000e-02, -3.5102140962e-02, 3.2769001651e+00
2.2000000000e-02, -2.5712555871e-02, 3.2825679328e+00
2.3000000000e-02, -1.3046370761e-02, 3.2875203512e+00
2.4000000000e-02, -1.8659111556e-02, 3.2947939030e+00
2.5000000000e-02, -3.0750015747e-02, 3.2962696236e+00
2.6000000000e-02, -4.2900949251e-02, 3.2912671808e+00
2.7000000000e-02, -3.5597382797e-02, 3.2865648846e+00
2.8000000000e-02, -2.4071754640e-02, 3.2818425786e+00
2.9000000000e-02, -2.7258310689e-02, 3.2763348891e+00
3.0000000000e-02, -3.7223176700e-02, 3.2736335700e+00
3.1000000000e-02, -4.9749293412e-02, 3.2729532378e+00
3.2000000000e-02, -5.3746245190e-02, 3.2732433795e+00
3.3000000000e-02, -4.2010514437e-02, 3.2744489682e+00
3.4000000000e-02, -2.5477441061e-02, 3.2771002629e+00
3.5000000000e-02, -2.6798085953e-02, 3.2808971169e+00
3.6000000000e-02, -3.7553337923e-02, 3.2845188855e+00
3.7000000000e-02, -4.3951462234e-02, 3.2883957786e+00
3.8000000000e-02, -3.0429859409e-02, 3.2922876791e+00
3.9000000000e-02, -1.8899228809e-02, 3.2927979283e+00
4.0000000000e-02, -1.1380557316e-02, 3.2894963161e+00
4.1000000000e-02, -2.1740616306e-02, 3.2841587096e+00
4.2000000000e-02, -3.6732937308e-02, 3.2785759835e+00
4.3000000000e-02, -4.0889967255e-02, 3.2754544592e+00
4.4000000000e-02, -3.2470856062e-02, 3.2726981132e+00
4.5000000000e-02, -2.0304915230e-02, 3.2721478445e+00
4.6000000000e-02, -3.1165218497e-02, 3.2743739315e+00
4.7000000000e-02, -3.9379229536e-02, 3.2774504339e+00
4.8000000000e-02, -5.4576650691e-02, 3.2820176641e+00
4.9000000000e-02, -5.0909860136e-02, 3.2879505612e+00
5.0000000000e-02, -3.6242697915e-02, 3.2889110303e+00
5.1000000000e-02, -2.2976219672e-02, 3.2871751826e+00
5.2000000000e-02, -2.8974148561e-02, 3.2851391884e+00
5.3000000000e-02, -4.2730866197e-02, 3.2828230574e+00
5.4000000000e-02, -3.7198164486e-02, 3.2795914794e+00
5.5000000000e-02, -2.6062726865e-02, 3.2786660274e+00
5.6000000000e-02, -1.2906302363e-02, 3.2776705413e+00
5.7000000000e-02, -1.2356033658e-02, 3.2763599013e+00
5.8000000000e-02, -2.5932663353e-02, 3.2780607319e+00
5.9000000000e-02, -4.1635331228e-02, 3.2794113914e+00
6.0000000000e-02, -4.1055047866e-02, 3.2815624418e+00
6.1000000000e-02, -2.9489400167e-02, 3.2836734727e+00
6.2000000000e-02, -2.2901183031e-02, 3.2836184458e+00
6.3000000000e-02, -3.3971588895e-02, 3.2855443863e+00
6.4000000000e-02, -4.5112028958e-02, 3.2887609570e+00
6.5000000000e-02, -5.4971843671e-02, 3.2851892128e+00
6.6000000000e-02, -4.5892410031e-02, 3.2821377227e+00
6.7000000000e-02, -3.0309800783e-02, 3.2807120265e+00
6.8000000000e-02, -2.4416923192e-02, 3.2756445520e+00
6.9000000000e-02, -3.3531373931e-02, 3.2731983575e+00
7.0000000000e-02, -4.6357637209e-02, 3.2745690268e+00
7.1000000000e-02, -3.3886547368e-02, 3.2739037019e+00
7.2000000000e-02, -2.4446937849e-02, 3.2766700528e+00
7.3000000000e-02, -1.1385559759e-02, 3.2826779866e+00
7.4000000000e-02, -1.8178877050e-02, 3.2850441420e+00
7.5000000000e-02, -3.3266244463e-02, 3.2878805270e+00
7.6000000000e-02, -4.3851413378e-02, 3.2897664480e+00
